,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Botswana,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Niger,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Antigua and Barbuda,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Chad,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Lesotho,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Uganda,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Togo,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Ethiopia,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Bermuda,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Rwanda,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Eritrea,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Mali,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Ghana,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Comoros,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Benin,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Zimbabwe,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Mozambique,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Nigeria,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Malawi,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Kenya,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Liberia,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Tanzania,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Senegal,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Brazil,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Chile,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Colombia,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Argentina,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Aruba,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Barbados,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Bahamas,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Mauritius,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Guinea,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Gabon,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Bolivia,AO: Imports: cif: Emerging and Developing Economies: Europe: Europe Not Specified,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Djibouti",AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Turkmenistan,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Afghanistan, Islamic Republic of","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Syrian Arab Republic",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Equatorial Guinea,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: United Arab Emirates",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Sierra Leone,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Ukraine,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Moldova,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Kyrgyz Republic,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: South Africa,"AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Congo, Democratic Republic of",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Eswatini,AO: Imports: cif: Emerging and Developing Economies: Africa,AO: Imports: cif: Emerging and Developing Economies: Middle East,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Namibia,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Madagascar,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Burundi,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Gambia,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Belize,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Zambia,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Cameroon,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Seychelles,"AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Congo, Republic of","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Mauritania","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Libya","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Lebanon","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Oman","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Algeria",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Guinea-Bissau,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Iraq","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Jordan","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Bahrain, Kingdom of",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Africa Not Specified,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Kazakhstan,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Qatar",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Burkina Faso,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Cabo Verde,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Sao Tome & Principe,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Morocco","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Kuwait","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Saudi Arabia","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Pakistan",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Cote D'Ivoire,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Sudan","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Tunisia","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Egypt","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Somalia",AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Russia,AO: (DC)Imports: cif: Emerging and Developing Economies: Western Hemisphere: Anguilla,AO: (DC)Imports: cif: Developing Countries: (Old)Middle East,AO: (DC)Imports: cif: Developing Countries: (Old)Africa,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: CIS: Tajikistan,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: CIS: Uzbekistan,"AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: West Bank and Gaza","AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Iran, Islamic Republic of",AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East and North Africa,AO: (DC)Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Central African Republic,AO: (DC)Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Reunion,AO: (DC)Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: South Africa Common Custom Area excl South Africa,"AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: (Old)Yemen, People Democratic Republic","AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Yemen, Republic of"
06/2012,0.024,0.034392,0.027982,0.009546,0.003347,0.00037,,0.328971,,0.000328,0.000574,0.086943,1.397107,,5.170583,0.393063,0.96436,2.074844,0.01495,0.716311,0.015787,0.22947,0.127047,204.132135,120.5977,1.8543,2.680611,31.995714,0.000028,0.000064,0.140213,0.126818,0.458013,0.375495,0.007204,0.003191,0.360574,,158.376558,0.144333,0.319545,0.244609,121.412876,0.005911,1.909459,0.000193,0.045754,126.916231,0.256007,5.882389,216.056981,141.915998,178.760601,48.201149,,,0.001334,0.192514,0.907567,0.187023,0.128333,8.258653,2.906849,0.003211,5.850906,1.687213,0.235081,0.013535,0.995504,0.063028,0.003769,0.012555,0.037198,0.205309,0.001856,0.017429,0.004484,7.030201,0.121258,6.122794,4.391381,0.54049,0.009831,1.352388,5.066041,0.029922,6.638332,0.001804,,,0.003842,0.005227,,,15.1765,0.000261,,2.97934,,0.064544
07/2012,0.005239,0.011249,0.009153,0.003123,0.003347,0.00037,0.130769,0.097316,,0.000328,0.000188,0.028439,0.412353,,1.691257,0.126604,0.298271,0.678665,0.00489,0.2343,0.014413,0.075058,0.037554,193.866848,137.633976,1.054592,0.910515,32.59095,0.000028,0.000064,0.045863,0.035721,0.149812,0.122821,0.007204,0.001044,0.117941,,65.198731,0.04721,0.304757,0.08001,40.326078,0.001934,2.914687,0.000193,0.045754,158.477673,0.089293,1.924083,204.464839,53.120332,185.53802,15.431696,,,0.000436,0.192514,0.300363,0.061174,0.041313,2.547365,2.906849,0.00105,7.88283,0.616516,0.076893,0.004427,0.325621,,0.001233,0.004107,0.012167,0.060806,0.001856,0.005701,0.001467,6.181144,0.039663,1.958735,1.433198,10.731778,0.009831,1.295546,1.581931,0.009787,2.171346,0.00059,,,0.001257,0.005227,,,14.9454,0.000085,,2.97934,,0.021112
08/2012,0.003802,0.012454,0.010133,0.003457,0.003347,0.00037,0.017738,0.097796,,0.000328,0.000208,0.031484,0.410319,,1.872382,0.137819,0.312004,0.751346,0.005414,0.259392,0.013803,0.083096,,199.72531,136.839716,0.384879,1.046126,39.157886,0.000028,0.000064,0.050774,0.033169,0.165856,0.135975,0.007204,0.001156,0.130572,,66.617947,0.052266,0.286951,0.088578,45.330881,0.002141,2.516542,0.000193,0.045754,164.355465,0.105708,2.130142,209.543445,55.157052,189.578054,16.755479,,,0.000483,0.192514,0.335752,0.067725,0.04459,2.659267,2.906849,0.001163,4.387223,0.758051,0.085128,0.004901,0.360494,0.130905,0.001365,0.004547,0.01347,0.06049,0.001856,0.006311,0.001624,5.189325,0.04391,2.113765,1.590494,8.809087,0.009831,1.485595,1.658481,0.010835,2.403886,0.000653,,,0.001391,0.005227,,,13.4973,0.000095,,2.97934,,0.023373
09/2012,0.004325,0.019222,0.015639,0.005336,0.003347,0.00037,,0.137982,,0.000328,0.000321,0.048593,0.567566,,2.889856,0.208767,0.454629,1.159637,0.008356,0.400349,0.013954,0.128252,3.630237,186.127222,133.613501,0.502037,1.675269,29.503175,0.000028,0.000064,0.078365,0.041349,0.255985,0.209865,0.007204,0.001784,0.201526,,96.243931,0.080668,0.266057,0.136713,71.057613,0.003304,0.802476,0.000193,0.045754,138.804436,0.175395,3.287687,193.497599,86.318503,185.273049,25.420389,,,0.000745,0.192514,0.521927,0.104528,0.066347,3.870237,2.906849,0.001795,7.385131,1.294257,0.131387,0.007565,0.55639,,0.002107,0.007017,0.02079,0.08352,0.001856,0.009741,0.002506,3.014055,0.067772,3.166973,2.474383,3.518057,0.009831,1.090005,2.400814,0.016724,3.710185,0.001008,,,0.002147,0.005227,,,16.1905,0.000146,,2.97934,,0.036074
10/2012,0.00789,0.028516,0.023201,0.007915,0.003347,0.00037,0.028241,0.190684,,0.000328,0.000476,0.072089,0.759764,,4.287173,0.302928,0.636672,1.72035,0.012396,0.593928,0.014868,0.190265,,207.894701,177.558526,0.891914,2.582015,34.648448,0.000028,0.000064,0.116257,0.046735,0.37976,0.311341,0.007204,0.002646,0.298969,,142.430607,0.119673,0.241997,0.202817,107.251245,0.004901,9.967862,0.000193,0.045754,148.958356,0.285419,4.877365,217.12969,129.337543,233.823095,37.200319,,,0.001106,0.192514,0.776463,0.15507,0.093219,5.417716,2.906849,0.002663,10.788139,2.126558,0.194917,0.011223,0.825419,,0.003125,0.01041,0.030843,0.113887,0.001856,0.014451,0.003718,4.531863,0.100541,4.529144,3.738402,0.284039,0.009831,1.26775,3.301308,0.02481,5.504153,0.001496,,,0.003186,0.005227,,,16.7846,0.000217,,2.97934,,0.053517
11/2012,0.015505,0.029143,0.023711,0.008089,0.003347,0.00037,0.024147,0.188265,,0.000328,0.000487,0.073674,0.718067,,4.381451,0.301081,0.614905,1.758182,0.012668,0.606988,0.016546,0.194449,,245.634285,161.123849,0.680238,2.74993,33.952586,0.000028,0.000064,0.118814,0.03283,0.388111,0.318187,0.007204,0.002704,0.305543,,149.641323,0.122305,0.214678,0.207277,111.929981,0.005009,5.679309,0.000193,0.045754,185.853025,0.331107,4.984621,257.284938,133.913113,221.472193,37.700375,,,0.00113,0.192514,0.790133,0.15848,0.087671,5.233633,2.906849,0.002721,10.731181,2.421766,0.199203,0.01147,0.84357,,0.003194,0.010639,0.031521,0.115848,0.001856,0.014769,0.0038,6.942579,0.102752,4.411945,3.955252,0.552249,0.009831,1.261293,3.080783,0.025355,5.625192,0.001529,,,0.003256,0.005227,,,17.7405,0.000221,,2.97934,,0.054694
12/2012,0.010891,0.010927,0.00889,0.003033,0.003347,0.00037,0.046352,0.071053,,0.000328,0.000182,0.027623,0.257123,,1.642774,0.109079,0.218176,0.65921,0.00475,0.227583,0.018997,0.072906,0.000249,130.566283,119.623472,0.55685,1.077621,25.200832,0.000028,0.000064,0.044548,0.006708,0.145518,0.119301,0.007204,0.001014,0.11456,,73.961379,0.045857,0.183995,0.077716,43.012274,0.001878,1.860745,0.000193,0.045754,98.521331,0.144253,1.868926,141.417011,61.50531,159.84307,14.093955,,,0.000424,0.192514,0.292668,0.05942,0.029141,1.85871,2.906849,0.00102,14.248417,1.0159,0.074689,0.0043,0.316287,0.029817,0.001198,0.003989,0.011818,0.046993,0.001856,0.005537,0.001425,6.753499,0.038526,1.555755,1.559484,9.944191,0.009831,0.981793,1.034621,0.009507,2.109101,0.000573,,,0.001221,0.005227,,,18.4828,0.000083,,2.97934,,0.020507
01/2013,0.018201,0.00137,0.006869,,0.001273,0.165708,0.131532,0.078975,0.293009,,,0.005041,0.26861,,0.053231,0.1142,0.224115,0.425997,,0.223449,0.022228,0.060688,0.003006,113.25015,102.581639,1.384007,1.223271,21.493812,0.002083,0.022929,0.121746,0.003128,0.469769,0.544206,,0.019374,0.13099,0.001639,98.431868,0.007225,0.149832,0.003073,47.903075,0.001599,0.82774,0.005394,0.053414,90.994539,0.179452,1.013263,123.365551,86.522338,135.757174,15.307637,0.000602,,0.006572,0.049082,0.313162,0.035487,0.027187,1.913996,2.255337,0.005922,11.628894,1.226658,0.042896,0.011682,0.066236,,22.752353,0.005544,0.007944,0.055008,0.000055,0.016281,0.015814,6.774802,0.162662,1.576833,1.786904,0.589478,0.00053,0.910846,0.982192,,1.948792,0.007431,,,,,,,16.5771,,,3.13753,,0.012673
02/2013,0.019044,0.001094,0.005485,,0.001273,0.165708,0.105892,0.064125,0.233971,,,0.004025,0.214336,,0.042506,0.087503,0.169391,0.340163,,0.178426,0.024918,0.04846,,110.984172,71.266489,0.39573,0.844858,14.751152,0.002083,0.022929,0.097215,0.219167,0.375115,0.434554,,0.015471,0.104597,0.001308,79.483984,0.00577,0.119728,0.002454,39.334546,0.001277,0.824618,0.005394,0.053414,92.557633,0.163724,0.809101,121.16227,67.803833,101.029396,12.223969,0.000602,,0.005248,0.049082,0.234725,0.028337,0.018874,1.446894,2.255337,0.004729,6.982239,1.06228,0.034253,0.009328,0.05289,,18.167992,0.004427,0.006343,0.050695,0.000055,0.013,0.012627,7.100114,0.129887,1.176317,1.496283,0.956197,0.00053,0.683267,0.712411,,1.556131,0.005934,,,,,,,16.7184,,,3.13753,,0.010119
03/2013,0.025816,0.001223,0.006131,,0.001273,0.165708,,0.072589,0.261551,,,0.0045,0.246539,,0.047516,0.0935,0.179354,0.380261,,0.199459,0.027077,0.054172,,121.565364,85.385193,0.242885,1.244075,15.587473,0.002083,0.022929,0.108675,,0.419333,0.485778,,0.017294,0.116927,0.001463,86.21021,0.00645,0.093571,0.002743,45.315488,0.001427,1.232077,0.005394,0.053414,102.457489,0.207643,0.904476,129.919282,76.103581,112.918018,13.674311,0.000602,,0.005867,0.049082,0.172643,0.031677,0.018561,1.529616,2.255337,0.005286,6.798031,1.266766,0.038291,0.010428,0.059125,0.051837,20.309601,0.004949,0.007091,0.067087,0.000055,0.014533,0.014116,5.148192,0.145198,1.229373,1.746261,0.11013,0.00053,0.794641,0.750906,,1.739565,0.006633,,,,,,,16.5376,,,3.13753,,0.011312
04/2013,0.03954,0.001623,0.008136,,0.001273,0.165708,0.052157,0.097094,0.347052,,,0.005971,0.347289,,0.063049,0.118019,0.22569,0.504569,,0.264662,0.028712,0.071881,0.888251,116.602997,91.618265,1.116301,0.486536,13.260466,0.002083,0.022929,0.144201,,0.556413,0.644579,,0.022948,0.15515,0.001941,109.855922,0.008558,0.071259,0.00364,62.127605,0.001894,1.267157,0.005394,0.053414,90.350117,0.311237,1.20015,124.439033,99.601919,114.521251,18.1691,0.000602,,0.007784,0.049082,0.134671,0.042033,0.022203,1.916976,2.255337,0.007014,5.770027,1.766841,0.050808,0.013837,0.078453,,26.948816,0.006567,0.009409,0.107436,0.000055,0.019283,0.01873,4.627513,0.192664,1.52763,2.409409,0.307638,0.00053,0.746698,0.989164,,2.308229,0.008802,,,,,,,,,,3.13753,,0.01501
05/2013,0.064328,0.002377,0.011917,,0.001273,0.165708,0.18254,0.142479,0.508352,,,0.008746,0.561123,,0.092353,0.16335,0.314446,0.739077,,0.387669,0.029831,0.105289,,151.438373,94.021362,0.647396,1.055558,12.928286,0.002083,0.022929,0.211221,,0.815018,0.944161,,0.033613,0.227259,0.002843,163.504181,0.012536,0.052707,0.005332,94.39802,0.002774,0.18492,0.005394,0.053414,113.844476,0.515424,1.757944,160.180972,151.093322,117.013641,26.670499,0.000602,,0.011402,0.049082,0.634473,0.061568,0.03087,2.648168,2.255337,0.010274,10.125103,2.677193,0.074422,0.020267,0.114916,0.088863,39.473839,0.009619,0.013782,0.19467,0.000055,0.028246,0.027436,5.379718,0.282208,2.10517,3.655724,0.44945,0.00053,0.805333,1.548373,,3.381027,0.012892,,,,,,,,,,3.13753,,0.021986
06/2013,0.039131,0.001351,0.006771,,0.001273,0.165708,4.595491,0.080323,0.288819,,,0.004969,0.368943,,0.05247,0.086823,0.171055,0.419906,,0.220253,0.030437,0.05982,0.165268,128.901106,86.771891,1.820939,1.846081,11.78987,0.002083,0.022929,0.120005,0.479005,0.463051,0.536424,0.648273,0.019097,0.129117,0.001615,104.31938,0.007122,0.037843,0.003029,55.986901,0.001576,0.107415,0.005394,0.053414,101.717151,0.333626,0.998774,137.668878,93.401643,109.631965,15.200169,0.000602,,0.006478,0.049082,0.352713,0.03498,0.018248,1.416685,2.255337,0.005837,10.803107,1.541281,0.042283,0.011515,0.065289,0.049368,22.427016,0.005465,0.007831,0.141473,0.000055,0.016048,0.015588,5.532125,0.160336,1.137183,2.142843,0.826703,0.00053,0.80838,1.033518,,1.920926,0.007325,,,,,,,,,,3.13753,,0.012491
07/2013,0.050769,0.001669,0.008364,,0.001273,0.165708,,0.097955,0.356782,,,0.006138,0.530925,,0.064817,0.099421,0.202912,0.518715,,0.272082,0.030534,0.073896,0.200818,119.813305,117.377326,1.987825,1.077333,10.807947,0.002083,0.022929,0.148244,,0.572013,0.662651,,0.023591,0.1595,0.001995,125.028767,0.008798,0.026612,0.003742,72.35092,0.001947,0.193235,0.005394,0.053414,92.748107,0.466717,1.233797,128.877556,113.232637,144.232045,18.849076,0.000602,,0.008003,0.049082,0.715574,0.043211,0.024495,1.64425,2.255337,0.007211,7.421327,1.907851,0.052233,0.014225,0.080652,0.429505,27.704356,0.006751,0.009673,0.218724,0.000055,0.019824,0.019256,5.791269,0.198065,1.342449,2.723081,0.461377,0.00053,0.805382,1.529534,,2.372943,0.009048,,,,,,,,,,3.13753,,0.015431
08/2013,0.053677,0.001713,0.008587,,0.001273,0.165708,0.292704,0.098605,0.366302,,,0.006302,0.640002,,0.066546,0.093453,0.200984,0.532556,,0.279342,0.03012,0.075868,0.246476,123.71856,101.755906,0.35658,2.39344,9.336075,0.002083,0.022929,0.152199,0.00498,0.587277,0.680333,,0.024221,0.163756,0.002048,128.787674,0.009033,0.018969,0.003842,77.938545,0.001999,0.565965,0.005394,0.053414,95.978136,0.5412,1.26672,129.634516,119.994931,124.31268,19.442007,0.000602,,0.008216,0.049082,0.274548,0.044364,0.028573,1.582043,2.255337,0.007403,7.829052,1.935887,0.053626,0.014604,0.082805,,28.443622,0.006931,0.009931,0.277843,0.000055,0.020353,0.019769,2.702984,0.20335,1.327749,2.867754,0.426679,0.00053,0.739723,1.913863,,2.436263,0.00929,,,,,,,,,,3.13753,,0.015843
09/2013,0.048418,0.001528,0.007661,,0.001273,0.165708,0.121654,0.085606,0.3268,,,0.005623,0.672291,,0.05937,0.075126,0.173909,0.475124,,0.249217,0.029195,0.067687,0.000623,120.444072,75.045604,0.564253,1.545202,7.835555,0.002083,0.022929,0.135786,,0.523944,0.606965,,0.021609,0.146096,0.001827,127.966873,0.008059,0.014886,0.003428,73.159851,0.001784,0.726631,0.005394,0.053414,93.7383,0.543911,1.130115,128.079048,117.706493,92.979661,17.440311,0.000602,,0.00733,0.049082,0.331444,0.03958,0.029863,1.318709,2.255337,0.006605,13.65035,1.682014,0.047843,0.013029,0.073875,,25.376212,0.006183,0.00886,0.303118,0.000055,0.018158,0.017637,4.543227,0.181421,1.15171,2.617345,2.440372,0.00053,0.641943,2.092317,,2.173532,0.008288,,,,,,,,,,3.13753,,0.014134
10/2013,0.049956,0.001585,0.007943,,0.001273,0.165708,0.109193,0.085739,0.338839,,,0.00583,0.817667,,0.061557,0.068782,0.175729,0.492627,,0.258398,0.027755,0.07018,0.426901,129.331353,101.763673,0.389268,2.340537,9.98149,0.002083,0.022929,0.140788,0.087449,0.543245,0.629325,,0.022405,0.151478,0.001895,135.597291,0.008356,0.014347,0.003554,79.962579,0.001849,0.547306,0.005394,0.053414,103.274594,0.632677,1.171746,137.922679,124.228005,125.360646,18.195994,0.000602,,0.0076,0.049082,0.289846,0.041038,0.036714,1.272699,2.255337,0.006848,11.733534,1.674225,0.049606,0.013509,0.076596,0.055128,26.311033,0.006411,0.009187,0.378689,0.000055,0.018827,0.018287,5.313184,0.188104,1.170982,2.769604,0.266452,0.00053,0.821191,2.641285,,2.253602,0.008593,,,,,,,,,,3.13753,,0.014655
11/2013,0.08624,0.002795,0.014012,,0.001273,0.165708,,0.144855,0.597722,,,0.010284,1.684547,,0.108589,0.104183,0.303742,0.86901,,0.455822,0.025794,0.1238,0.234403,159.755524,106.816363,0.76384,1.522588,10.551823,0.002083,0.022929,0.248355,0.131469,0.958302,1.110149,0.905035,0.039523,0.267213,0.003343,235.997115,0.014739,0.01735,0.006269,148.967213,0.003262,0.251517,0.005394,0.053414,114.738436,1.247723,2.066998,168.119134,222.643862,130.605614,32.325267,0.000602,,0.013407,0.049082,0.364238,0.072392,0.077184,2.080355,2.255337,0.01208,15.01366,2.787819,0.087506,0.023831,0.135118,0.470646,46.41351,0.01131,0.016205,0.795225,0.000055,0.033211,0.032259,4.916127,0.331821,2.044764,4.974904,0.13776,0.00053,0.836897,5.628804,,3.975426,0.015159,,,,,,,,,,3.13753,,0.025852
12/2013,0.045629,0.001559,0.007812,,0.001273,0.165708,,0.076084,0.33326,,,0.005734,1.104533,,0.060544,0.047562,0.167887,0.484516,,0.254144,0.023306,0.069025,0.307566,131.485893,150.690239,1.753278,0.870784,12.429559,0.002083,0.022929,0.13847,,0.534301,0.618963,0.531869,0.022036,0.148984,0.001864,143.393461,0.008218,0.023906,0.003495,88.136967,0.001819,6.123102,0.005394,0.053414,105.644363,0.780229,1.152454,139.711753,132.34339,191.746124,18.170813,0.000602,,0.007475,0.049082,0.234364,0.040362,0.052313,1.069357,2.255337,0.006735,10.149973,1.419926,0.048789,0.013287,0.075335,0.952811,25.877835,0.006306,0.009035,0.529064,0.000055,0.018517,0.017986,4.857426,0.185007,1.150047,2.815993,0.303762,0.00053,0.914794,3.82137,,2.216497,0.008452,,,,,,,,,,3.13753,,0.014414
01/2014,0.023331,0.000637,0.039828,0.00013,,0.051292,,0.038985,0.002308,,,0.063697,0.708829,0.000623,,0.020028,0.092195,0.263025,0.000106,0.756126,0.02028,0.081655,,103.5349,78.376405,5.379569,0.461799,9.368617,0.004476,0.003648,0.274673,,0.04356,0.051485,0.00918,0.004953,0.133021,0.000001,81.553875,0.003347,0.034041,0.398454,51.55723,0.00255,1.244412,0.004179,0.074219,88.882506,0.479728,0.051802,116.676321,66.837859,101.442568,10.097311,0.003789,,0.002127,0.111306,0.247046,0.054695,0.03464,0.539315,8.581846,0.026185,10.583771,0.69463,0.013421,0.001584,0.037764,0.351069,0.033765,0.001747,0.002966,0.342976,0.005742,0.017971,0.074602,3.793604,0.007011,0.644854,1.571248,0.423307,0.000106,0.619354,2.524563,0.000069,3.165486,,,,,,,,,,,3.28805,,
02/2014,0.023274,0.000679,0.042403,0.000138,,0.051292,4.164295,0.038606,0.002457,,,0.067815,0.851494,0.000663,,0.015928,0.098526,0.280029,0.000112,0.805009,0.018345,0.086934,0.022793,124.956348,102.76261,15.579175,1.891347,13.293335,0.004476,0.003648,0.29243,1.046957,0.046376,0.054814,,0.005274,0.141621,0.000001,83.544373,0.003564,0.042576,0.424214,57.722288,0.002715,0.640986,0.004179,0.074219,103.908649,0.559675,0.055151,137.603758,69.194194,148.688091,10.81634,0.003789,,0.002264,0.111306,0.457456,0.058231,0.042596,0.525786,8.581846,0.027878,6.967943,0.658522,0.014289,0.001686,0.040206,0.649376,0.035948,0.00186,0.003158,0.416994,0.005742,0.019132,0.079425,3.103525,0.007464,0.703044,1.699205,0.317558,0.000106,0.80595,1.921955,0.000073,8.647242,,,,,,,,,,,3.28805,,
03/2014,0.026107,0.000803,0.050146,0.000164,,0.051292,,0.042469,0.002905,,,0.080198,1.10905,0.000784,,0.013919,0.11779,0.33116,0.000133,0.951996,0.017493,0.102807,0.091545,107.165992,96.164586,18.547773,1.56088,11.838893,0.004476,0.003648,0.345825,,0.054844,0.064822,0.008096,0.006236,0.16748,0.000001,105.042579,0.004214,0.049543,0.501671,71.140392,0.00321,6.627034,0.004179,0.074219,88.387065,0.714483,0.065221,119.085495,91.072068,144.916231,12.83188,0.003789,,0.002678,0.111306,0.251519,0.068863,0.056543,0.569913,8.581846,0.032968,14.537454,0.697745,0.016898,0.001994,0.047547,0.717864,0.042511,0.0022,0.003735,0.550796,0.005742,0.022626,0.093927,2.482489,0.008827,0.856476,2.046794,0.525292,0.000106,0.670597,2.389945,0.000087,1.149452,,,,,,,,,,,3.28805,,
