,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Philippines,AO: Imports: cif: Advanced Economies: South Korea,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Malaysia,AO: Imports: cif: Advanced Economies: Israel,AO: Imports: cif: Advanced Economies: Cyprus,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Bangladesh,AO: Imports: cif: Advanced Economies: Slovenia,AO: Imports: cif: Advanced Economies: Latvia,AO: Imports: cif: Advanced Economies: Czech Republic,AO: Imports: cif: Advanced Economies: Slovak Republic,AO: Imports: cif: Advanced Economies: New Zealand,AO: Imports: cif: Advanced Economies: Luxembourg,AO: Imports: cif: Advanced Economies: Netherlands,AO: Imports: cif: Advanced Economies: Norway,AO: Imports: cif: Advanced Economies: Sweden,AO: Imports: cif: Advanced Economies: France,AO: Imports: cif: Advanced Economies: Germany,AO: Imports: cif: Advanced Economies: Italy,AO: Imports: cif: Advanced Economies: Belgium,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Samoa,AO: Imports: cif: Advanced Economies: Singapore,AO: Imports: cif: Advanced Economies: Hong Kong SAR,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: India,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Indonesia,AO: Imports: cif: Advanced Economies: Malta,AO: Imports: cif: Advanced Economies: Portugal,AO: Imports: cif: Emerging and Developing Economies: Europe,AO: Imports: cif: Advanced Economies: Finland,AO: Imports: cif: Advanced Economies: Greece,AO: Imports: cif: Advanced Economies: Japan,AO: Imports: cif: Advanced Economies: Denmark,AO: Imports: cif: Advanced Economies: United States,AO: Imports: cif: Advanced Economies: United Kingdom,AO: Imports: cif: Advanced Economies: Austria,AO: Imports: cif: Advanced Economies: Spain,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Cambodia,AO: Imports: cif: Advanced Economies: Lithuania,AO: Imports: cif: Advanced Economies: Ireland,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Georgia,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Albania,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: American Samoa,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Asia Not Specified,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Macau SAR,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Papua New Guinea,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Armenia,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: New Caledonia,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Romania,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Croatia,"AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Macedonia, Former Yugoslav Republic",AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Poland,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Hungary,"AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Serbia, Republic of","AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Marshall Islands, Republic","AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Azerbaijan, Republic of",AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Belarus,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Lao People Democratic Republic,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Turkey,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Sri Lanka,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Bulgaria,AO: (DC)Imports: cif: Developing Countries: (Old)Asia,AO: (DC)Imports: cif: Advanced Economies: San Marino,AO: (DC)Imports: cif: Advanced Economies: (Old)Belgium-Luxembourg,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Solomon Islands,"AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Micronesia, Federated States of",AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: (Old)Serbia & Montenegro,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Kiribati,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Faroe Islands,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: (Old)Central and Eastern Europe,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Mongolia,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Nepal,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Tonga,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Oceania Not Specified,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Tuvalu,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Fiji,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: (Old)Czechoslovakia,"AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: (Old)Yugoslavia, Socialist Fed. Rep.",AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: French Polynesia,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Maldives,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Palau,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Vanuatu,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Brunei Darussalam,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Bosnia & Herzegovina,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Timor-Leste,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Gibraltar,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS,AO: Imports: cif: Advanced Economies: Canada,AO: Imports: cif: Advanced Economies: Iceland,AO: Imports: cif: Advanced Economies: Switzerland,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Thailand,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Vietnam,AO: Imports: cif: Advanced Economies: Estonia,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Myanmar,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: China,AO: Imports: cif: Advanced Economies: Taiwan,AO: Imports: cif: Advanced Economies: Vatican,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Nauru,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Guam,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Bhutan,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia
03/2005,,8.427883,3.142304,3.058207,0.056565,0.032359,0.070812,0.393244,0.362541,0.028451,1.244913,0.127535,7.35508,8.686333,3.241162,17.524141,2.91369,9.956646,17.224488,0.001981,4.061799,1.628994,9.376166,2.354193,0.810038,62.663181,4.422233,0.029346,0.573373,20.663503,1.474499,110.611474,15.651883,0.199133,7.928782,0.003102,,0.205586,,,0.012836,2.526517,,0.002086,,0.002657,0.033987,,,0.060008,0.668944,,0.002091,,,0.032891,1.123462,0.736983,0.107527,202.282,0.001981,,0.00129,0.000173,0.101648,0.001658,0.002123,2.3207,0.002463,0.003419,0.001223,0,0.000975,0.00408,,,0.001088,,0.000063,0.000975,,,0.004336,0.739656,1.346619,0.840555,1.016194,11.082449,1.974347,2.830017,0.000805,0.001226,11.672581,0.2544,0.0041,2.837355,0.017347,0.001168,0.009138,34.753733
04/2005,,4.037495,1.576609,3.058207,0.056565,0.117372,0.070812,0.393244,0.064118,0.016054,0.941889,0.096724,7.568014,12.053596,5.412819,11.175995,4.683516,7.530914,15.424903,0.000949,3.167449,1.677817,4.491783,1.127809,0.64836,50.997456,3.443901,0.146538,0.111837,25.457519,1.260545,34.82357,10.431501,0.372121,2.465376,0.001486,0.010045,0.855643,,,0.006149,1.210363,,0.000999,,0.002657,0.04754,,,0.001614,0.133465,,0.001002,,,0.015757,2.029099,0.656614,0.013095,212.109,0.000949,,0.000618,0.000083,0.098049,0.000794,0.001017,3.05866,0.002463,0.001638,0.000586,0,0.000467,0.001954,,,0.000521,,0.00003,0.000467,,,0.002077,0.354342,0.651539,0.852982,1.016194,6.832211,1.548025,2.255474,,0.000587,27.617046,0.72716,0.001964,2.678221,0.00831,0.00056,0.004378,40.655627
05/2005,0.002902,4.255252,1.099603,3.058207,0.056717,0.05439,0.103753,0.393244,0.064146,0.014763,0.697472,0.096724,5.248606,0.605002,2.49064,24.049112,3.66972,10.703785,18.067207,0.001,2.669297,1.709622,4.734042,1.188636,0.742811,52.438446,2.683059,0.166234,0.149599,23.284626,1.043843,45.705936,9.81522,0.152942,2.77172,0.001566,0.031158,1.379904,,,0.006481,1.275642,,0.001053,,0.002657,0.032666,,,0.036856,0.246807,,0.001056,,,0.016607,1.080461,0.6606,0.007573,194.303,0.001,,0.000651,0.000087,0.097859,0.000837,0.001072,1.84085,0.002463,0.001726,0.000617,0,0.000492,0.00206,,,0.000549,,0.000032,0.000492,,,0.002189,0.373453,0.686015,1.595497,1.016194,6.924385,1.312227,2.283971,0.000829,0.000619,16.717433,0.14946,0.00207,1.876747,0.008759,0.00059,0.004614,29.386643
06/2005,0.003262,4.407831,1.543974,3.058207,0.078778,0.065302,0.082162,0.393244,0.273842,0.016642,1.241609,0.149799,7.341719,5.623292,3.901898,13.75508,3.370441,10.783686,16.198564,0.001036,2.56609,1.75055,4.903789,1.231256,0.586211,51.719881,3.198981,0.017557,0.074019,22.941413,1.055453,43.607194,20.139387,0.060457,4.433885,0.001623,,0.504113,,,0.006713,1.321383,,0.001091,,0.002657,0.034575,,,0.198926,0.552931,,0.001094,,,0.017202,1.172953,0.663393,0.016861,199.209,0.001036,,0.000674,0.00009,,0.000867,0.00111,2.28587,0.002463,0.001788,0.000639,0,0.00051,0.002134,,,0.000569,,0.000033,0.00051,,,0.002268,0.386844,0.71017,1.421321,1.016194,6.949154,1.382829,2.303938,0.00016,0.000641,16.586398,0.19928,0.002144,2.3642,0.009073,0.000611,0.004779,30.064589
07/2005,0.00999,5.586605,1.19994,3.058207,0.084551,0.032359,0.078323,0.393244,1.06577,0.260163,0.567358,0.121724,6.791677,2.873052,2.08496,10.677134,2.752117,6.654567,10.700701,0.001313,2.552381,2.500358,6.215195,1.560528,0.59395,50.430925,2.580321,0.208009,0.120422,26.717336,1.162336,60.474861,18.310712,0.210472,3.107033,0.002057,0.037063,0.285126,,,0.008509,1.674756,,0.001383,,0.002657,0.029423,,,0.001362,0.128694,,0.001386,,,0.021803,0.857589,0.684971,0.016822,225.615,0.001313,,0.000855,0.000114,,0.001099,0.001407,1.44675,0.002463,0.002267,0.00081,0,0.000646,0.002704,,,0.000721,,0.000042,0.000646,,,0.002874,0.490297,0.896792,3.166138,1.016194,7.831808,1.874425,2.458197,,0.000813,34.42669,0.36464,0.002718,1.525594,0.011499,0.000775,0.006057,50.210544
08/2005,0.007357,5.015001,1.606323,3.058207,0.056565,0.032359,0.070812,0.393244,0.306753,0.749356,2.230689,0.097092,5.949517,3.323039,0.472875,22.812892,3.47475,9.046467,12.627917,0.001179,3.890518,3.231647,5.579277,1.40086,0.546445,58.22272,3.120301,0.158488,0.074019,21.268777,1.04851,41.430721,25.344649,0.0616,7.975384,0.001846,0.067852,0.497478,,,0.007638,1.503401,,0.001241,,0.002657,0.038533,,,0.000582,0.74593,,0.001244,,,0.019572,0.908325,0.674508,0.037466,201.634,0.001179,,0.000767,0.000103,,0.000987,0.001263,2.01208,0.002463,0.002035,0.000727,0,0.00058,0.002428,,,0.000648,,0.000038,0.00058,,,0.00258,0.440131,0.806296,10.503328,1.016194,7.223337,1.818288,2.383395,0.000347,0.000729,15.047432,0.1643,0.00244,2.17223,0.010322,0.000695,0.005437,30.119696
09/2005,0.014536,5.557982,1.434048,3.058207,0.056565,0.032359,0.102616,0.393244,0.285011,,1.25711,0.097741,7.03449,7.482101,5.818646,19.325014,3.51723,5.922321,23.684892,0.001307,3.546955,1.986264,6.183352,1.552532,0.334432,61.060486,3.934948,0.072659,0.26998,27.528907,1.379157,45.550474,21.89102,0.070361,4.679814,0.002046,0.018346,1.091788,,,0.008465,1.666176,,0.001375,,0.002657,0.018635,,,0.0848,1.108134,,0.001379,,,0.021691,1.121743,0.684447,0.063065,211.811,0.001307,,0.00085,0.000114,,0.001094,0.0014,2.48823,0.002463,0.002255,0.000806,0,0.000643,0.00269,,,0.000718,,0.000042,0.000643,,,0.002859,0.487785,0.89226,10.786327,1.016194,7.527658,1.010899,2.454451,0.000653,0.000808,20.046283,0.20034,0.002704,2.885562,0.01144,0.000771,0.006026,35.152225
10/2005,,5.611359,1.743794,3.058207,0.056565,0.032359,0.07873,0.393244,0.132962,0.802781,1.150733,0.179963,6.220351,4.327271,4.848334,15.388533,4.590543,5.608763,21.143999,0.001319,3.400312,2.464926,6.242734,1.567442,0.592911,71.369374,3.553707,0.029605,0.304335,22.631313,2.040663,56.976958,21.487724,0.035018,4.759354,0.002066,0.031224,0.350515,,,0.008546,1.682177,,0.001389,,0.002657,0.01953,,,0.095302,0.068202,,0.001392,,,0.021899,1.800314,0.685425,0.017132,230.569,0.001319,,0.000859,0.000115,,0.001104,0.001413,2.71601,0.002463,0.002277,0.000814,0,0.000649,0.002716,,,0.000725,,0.000042,0.000649,,,0.002887,0.492469,0.90071,1.593331,1.016194,7.429034,2.042145,2.461436,0.000164,0.000816,27.572438,0.19504,0.00273,2.494362,0.01155,0.000778,0.006084,44.103746
11/2005,,5.75943,1.70369,3.058207,0.056648,0.032359,0.134869,0.393244,0.137819,0.109639,1.098994,0.345585,8.5132,4.382109,4.482627,27.321727,3.721056,5.768737,21.497206,0.001354,4.543998,1.770679,6.407466,1.608804,0.618098,81.813803,5.29611,0.04855,0.679348,18.170851,2.909527,46.716441,17.197746,0.036885,6.985085,0.00212,0.027265,0.825586,,,0.008772,1.726566,,0.001425,,0.002657,0.026736,,,0.294897,2.194325,,0.001429,,,0.022477,1.167778,0.688135,0.018483,249.963,0.001354,,0.000881,0.000118,,0.001133,0.001451,3.3778,0.002463,0.002337,0.000835,0,0.000666,0.002788,,,0.000744,,0.000043,0.000666,,,0.002963,0.505465,0.924154,2.070724,1.016194,7.398311,2.27451,2.480813,0.000416,0.000838,36.926812,0.1166,0.002802,4.209135,0.011855,0.000798,0.006245,53.924762
12/2005,0.001743,7.128017,2.516767,3.058207,0.056565,0.032359,0.101578,0.393244,0.883777,0.07773,2.105975,0.133845,7.447155,4.566141,3.635435,25.748019,3.155225,7.7823,23.263264,0.001676,3.561921,1.939467,7.930044,1.991096,0.636393,67.155448,7.321554,0.031856,0.617285,23.114066,1.670166,73.067312,22.880795,0.01585,6.033841,0.002624,0.03159,1.003934,,,0.010856,2.136842,,0.001764,,0.002657,0.009684,0.002671,,0.752172,0.607899,,0.001769,,,0.027818,3.970436,0.713188,0.008984,231.358,0.001676,,0.001091,0.000146,,0.001403,0.001795,6.53133,0.002463,0.002892,0.001034,0,0.000825,0.003451,,,0.00092,,0.000053,0.000825,,,0.003667,0.625576,1.140826,2.293494,1.016194,8.236341,3.781502,2.659912,0.000846,0.001037,23.715266,0.41976,0.003467,5.979217,0.014672,0.000988,0.007728,45.571078
01/2006,0.023618,5.811558,2.059525,3.058207,0.117794,0.032359,0.145705,0.393244,0.566852,0.19669,2.299026,0.103876,7.389757,11.263115,1.435877,56.306997,4.732105,5.958717,27.031248,0.001366,4.02711,1.51064,6.465459,1.623365,0.851557,60.718002,3.810372,0.345457,0.282215,25.919533,1.242841,50.836194,18.843487,0.081567,4.22742,0.002139,0.049835,0.5123,0.013163,,0.008851,1.742193,,0.001438,0.012382,0.002657,0.026536,,,,1.150276,,0.001442,,,0.022681,0.959218,0.689089,0.040594,190.309,0.001366,,0.000889,0.000119,,0.001144,0.001464,2.25371,0.002463,0.002358,0.000843,0,0.000672,0.002813,,,0.00075,,0.000044,0.000672,,,0.00299,0.510039,0.957951,1.257906,1.016655,7.146317,2.255239,2.487635,0.000383,0.000845,43.443719,0.56604,0.002827,2.688127,0.011962,0.000806,0.006301,60.898446
02/2006,,6.486459,1.792302,3.058207,0.085264,0.032359,0.076518,0.393244,0.12479,0.01529,0.980992,0.096724,8.433803,3.966679,0.744654,33.59841,4.703104,5.552649,17.633305,0.001525,9.59802,1.744902,7.216299,1.811888,0.578206,66.797334,5.645155,0.084589,0.295612,21.877845,1.521193,49.90342,31.693323,0.140237,7.872474,0.002388,,0.708756,0.013163,,0.009879,1.944515,,0.001605,0.012382,0.002657,0.070363,,,0.315259,0.242137,,0.001609,,,0.025315,3.181238,0.701444,0.017079,187.401,0.001525,,0.000993,0.000133,,0.001276,0.001634,5.06568,0.002463,0.002632,0.000941,0,0.00075,0.00314,,,0.000838,,0.000049,0.00075,,,0.003337,0.569271,1.0648,1.768732,1.016194,6.198513,2.801226,2.575955,,0.000943,34.757763,0.14522,0.003155,4.396981,0.013351,0.000899,0.007033,53.718257
03/2006,0.005526,8.415632,1.886444,3.058207,0.056565,0.032359,0.070812,0.393244,0.954959,0.041165,1.29196,0.13556,9.08717,2.34839,1.990514,18.752655,5.972976,8.465129,28.099363,0.001978,9.773457,2.080111,9.362537,2.350771,0.630413,88.729556,7.298413,0.216241,0.128049,27.595031,1.64807,70.191259,31.159449,0.547356,4.215208,0.003098,0.027034,1.477634,0.013163,,0.012818,2.522844,,0.002083,0.012382,0.002657,0.019136,0.000229,,0.301571,0.977111,,0.002088,,,0.032844,3.621921,0.736759,0.029609,231.024,0.001978,,0.001288,0.000172,,0.001656,0.00212,5.93147,0.002463,0.003414,0.001221,0,0.000974,0.004074,,,0.001087,,0.000063,0.000974,,,0.004329,0.738581,1.370223,2.198619,1.016194,8.29683,2.237421,2.828414,0.002127,0.001224,51.292583,0.68052,0.004094,5.690278,0.017322,0.001167,0.009125,73.363777
04/2006,,6.716711,2.097647,3.058207,0.056565,0.032359,0.114104,0.393244,2.179664,0.001664,2.677041,0.1221,7.943278,2.162407,2.326104,29.681986,2.53698,9.489266,20.361187,0.001579,2.691256,2.03111,7.472458,1.876205,0.800951,65.693739,3.581778,0.052775,0.119692,27.159617,1.507482,48.193334,10.606773,0.249589,4.682351,0.002473,0.027932,1.52866,0.013163,,0.01023,2.01354,,0.001662,0.012382,0.002657,0.018307,0.040503,,0.054151,0.249999,,0.001666,,,0.026213,1.312337,0.705659,0.024175,261.103,0.001579,,0.001028,0.000138,,0.001322,0.001692,2.20423,0.002463,0.002725,0.000974,0,0.000777,0.003251,,,0.000867,,0.00005,0.000777,,,0.003455,0.589478,1.101253,1.713754,1.016194,6.373955,3.585965,2.606087,0.000522,0.000977,83.02678,0.40704,0.003267,2.290642,0.013825,0.000931,0.007283,103.504023
05/2006,,6.942758,2.447501,3.058207,0.080739,0.032359,0.070812,0.393244,2.439717,0.001659,2.773048,0.097311,10.355868,4.888975,3.837816,30.085478,6.125926,10.327154,40.063854,0.001632,3.025091,1.871657,7.723939,1.939347,0.651473,99.275202,9.160742,0.159886,0.171314,23.98105,1.408085,53.634517,19.195996,0.436133,13.724609,0.002556,0.018864,1.188818,0.013163,,0.010574,2.081305,,0.001718,0.012382,0.002657,,,,0.214733,0.23465,,0.001723,,,0.027095,6.68195,0.709797,0.085029,200.488,0.001632,,0.001062,0.000142,,0.001366,0.001749,9.51781,0.002463,0.002817,0.001007,0,0.000803,0.003361,,,0.000897,,0.000052,0.000803,,,0.003572,0.609317,1.13704,3.376512,1.016194,6.961705,1.797543,2.635668,0.005577,0.00101,40.353241,0.2014,0.003377,7.827428,0.01429,0.000963,0.007528,59.810791
06/2006,0.000174,7.776102,3.292743,3.058207,0.056565,0.032359,0.070812,0.393244,0.034805,1.266996,0.961026,0.096724,10.807137,6.175903,9.280712,31.681564,4.744829,12.346061,22.961023,0.001828,3.157488,2.66999,8.651049,2.172128,0.567648,85.29789,4.648214,0.35826,0.095625,36.974253,1.159877,62.884527,33.773986,0.166927,16.812934,0.002862,0.011522,1.493649,0.013163,,0.011844,2.331125,,0.001924,0.012382,0.002657,0.040599,,,0.318239,0.596846,,0.001929,,,0.030348,1.469832,0.725052,0.049478,199.339,0.001828,,0.00119,0.000159,,0.00153,0.001959,2.9288,0.002463,0.003155,0.001128,0,0.0009,0.003764,,,0.001004,,0.000058,0.0009,,,0.004,0.682454,1.268974,2.339436,1.016194,6.411567,2.552798,2.744723,0.00097,0.001131,36.865477,0.28832,0.003783,3.159407,0.016006,0.001078,0.008431,59.467917
07/2006,,7.509875,3.3832,3.058207,0.079954,0.032359,0.070812,0.393244,0.079292,1.549202,1.994688,0.098182,8.268314,1.62478,4.229598,28.324026,4.142562,10.12848,24.283088,0.001766,3.342555,2.923991,8.354868,2.097762,0.855275,90.386294,7.640628,0.051319,0.206922,30.75586,1.683598,55.266871,11.373203,0.431202,14.191272,0.002764,0.017693,1.564387,0.013163,,0.011438,2.251316,,0.001858,0.012382,0.002657,0.037379,,,0.031685,0.493752,,0.001863,,,0.029309,4.960239,0.720178,0.017461,203.673,0.001766,,0.001149,0.000154,,0.001478,0.001891,7.22341,0.002463,0.003047,0.001089,0,0.000869,0.003635,,,0.00097,,0.000056,0.000869,,,0.003863,0.659089,1.226826,7.371855,1.016194,6.471798,2.660262,2.709883,0.000292,0.001092,44.411148,0.4664,0.003653,6.201496,0.015458,0.001041,0.008143,66.718007
08/2006,,8.408458,2.588773,3.058207,0.106579,0.032359,0.079472,0.393244,0.121163,0.736713,0.985031,0.09999,8.877006,5.782726,1.276993,28.46723,6.219285,6.170118,23.494529,0.001977,3.706914,1.624662,9.354556,2.348767,0.334432,91.913672,7.159286,0.076796,0.182516,24.848632,1.503127,55.18914,25.003275,0.428729,19.290565,0.003095,0.026027,1.358861,0.013163,,0.012807,2.520693,,0.002081,0.012382,0.002657,0.00898,,,0.620877,2.493847,,0.002086,,,0.032816,1.645575,0.736627,0.043142,218.699,0.001977,,0.001287,0.000172,,0.001655,0.002118,4.47945,0.002463,0.003411,0.00122,0,0.000973,0.00407,,,0.001086,,0.000063,0.000973,,,0.004326,0.737951,1.369087,2.120424,1.016194,6.338621,3.219717,2.827475,0.003106,0.001223,49.734102,0.29468,0.00409,5.55249,0.017307,0.001166,0.009117,73.4711
09/2006,,9.085119,3.295133,3.058207,0.07521,0.032359,0.070812,0.393244,0.151525,0.039425,4.176032,0.096724,7.822521,25.12957,2.406034,16.636222,9.647065,6.58535,22.660726,0.002136,5.838835,2.276719,10.107353,2.537781,0.56852,97.817647,7.501588,0.019311,0.144069,31.768408,1.779688,372.254638,18.415947,0.325632,8.956046,0.003344,0.012832,1.059242,0.013163,,0.013837,2.723543,,0.002248,0.012382,0.002657,0.007841,0.232018,,0.457666,1.210547,,0.002254,,,0.035456,2.956371,0.749014,0.104465,229.556,0.002136,,0.00139,0.000186,,0.001788,0.002288,5.79797,0.002463,0.003686,0.001318,0,0.001051,0.004398,,,0.001173,,0.000068,0.001051,,,0.004674,0.797337,1.476216,1.677044,1.016194,14.1577,3.157726,2.916026,0.000468,0.001321,48.538755,0.26606,0.00442,5.768533,0.0187,0.00126,0.00985,74.173999
10/2006,0.003487,8.660138,3.643554,3.058207,0.056565,0.032359,0.104533,0.393244,0.404491,0.03968,1.874059,0.262092,9.203525,4.645219,6.391008,24.657485,7.716278,6.598741,27.370281,0.002036,4.536233,1.863451,9.634554,2.419069,0.844396,108.488858,5.12292,0.326823,1.012278,29.84881,1.165497,97.86356,26.634206,0.383014,12.258675,0.003188,0.017601,1.521384,0.013163,,0.01319,2.596142,,0.002143,0.012382,0.002657,0.005064,0.001577,,0.373113,0.227855,,0.002149,,,0.033798,2.038838,0.741235,0.060495,226.151,0.002036,,0.001325,0.000177,,0.001704,0.002181,3.39784,0.002463,0.003513,0.001256,0,0.001002,0.004192,,,0.001118,,0.000065,0.001002,,,0.004455,0.760039,1.408934,2.841968,1.016194,7.136528,2.463997,2.860411,0.000983,0.00126,52.423807,0.41128,0.004213,3.469162,0.017825,0.001201,0.00939,76.929724
11/2006,0.00523,9.961557,2.947485,3.058207,0.056565,0.032359,0.070812,0.393244,1.466723,0.008176,2.082982,0.210733,11.972112,2.442535,8.187161,25.45589,8.892415,9.702829,26.088256,0.002342,5.0695,2.898719,11.082406,2.7826,0.480361,119.583464,7.853107,0.212962,0.074019,33.389359,1.454146,243.609529,30.448874,0.925355,8.977896,0.003667,0.017764,2.270959,0.013163,,0.015172,2.986283,,0.002465,0.012382,0.002657,0.05186,,,0.556002,0.430909,,0.002472,,,0.038877,4.004649,0.765058,0.036334,283.823,0.002342,,0.001524,0.000204,,0.00196,0.002509,6.49753,0.002463,0.004041,0.001445,0,0.001152,0.004822,,,0.001286,,0.000075,0.001152,,,0.005125,0.874256,1.614972,2.924903,1.016194,9.843409,1.950369,3.03072,0.001699,0.001449,82.483821,0.24592,0.004846,5.956519,0.020504,0.001381,0.010801,108.193367
12/2006,,9.442466,6.343136,3.058207,0.056565,0.032359,0.217516,0.393244,0.003922,0.028062,1.569419,0.099036,8.063432,4.470499,10.411507,39.505035,6.362655,14.713653,25.077794,0.00222,6.624237,2.137689,10.504909,2.6376,0.856887,105.684175,8.782617,0.09816,0.131232,29.61925,4.673911,45.239549,20.821804,0.362592,17.009566,0.003476,0.044586,0.884404,1.274514,,0.014382,2.830669,,0.002337,0.012382,0.002657,0.0503,0.001582,,0.320256,0.749065,,0.002343,,,0.036851,3.691574,0.755556,0.07768,244.554,0.00222,,0.001445,0.000193,,0.001858,0.002378,6.15652,0.002463,0.003831,0.00137,0,0.001092,0.004571,,,0.001219,,0.000071,0.001092,,,0.004858,0.828699,2.794142,2.413188,1.016194,6.104331,3.010611,2.96279,0.00181,0.001373,56.040515,1.08862,0.004593,5.721534,0.019436,0.001309,0.010238,85.23883
01/2007,,8.308188,1.394202,3.058207,0.060998,0.032359,0.088594,0.393244,1.712847,0.366307,0.987336,0.104913,9.626399,3.704853,5.231651,23.613808,5.650688,8.039124,20.74581,0.001953,6.187274,2.525668,9.243004,2.320758,0.650581,108.648736,6.729949,0.005096,0.107817,23.290733,1.197437,98.563141,33.666133,0.079127,7.398658,0.003058,0.009503,0.696494,0.013163,0.017491,0.012654,2.490634,,0.002056,0.012382,0.002657,0.00001,0.001203,0.061507,1.103305,0.61289,0.017074,0.002061,0.358384,0.005953,0.032424,1.722293,0.734792,0.008393,155.069,0.001953,,0.001271,0.00017,,0.001635,0.002093,3.77182,0.002463,0.003371,0.001205,0,0.000961,0.004022,,,0.001073,0.001465,0.000062,0.000961,0.015889,0.010746,0.004274,0.729151,2.208918,1.634996,1.017996,5.209963,2.67384,2.814354,,0.001208,61.922459,0.23002,0.004042,4.286156,0.017101,0.001152,0.009008,83.750556
