,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Falkland Islands,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Dominica,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Bhutan,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Guam,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia,AO: Imports: cif: Emerging and Developing Economies,AO: Imports: cif: Emerging and Developing Economies: Export Earnings: Non-Fuel,AO: Imports: cif: Advanced Economies,AO: Imports: cif: Other Countries Not Elsewhere Classified: North Korea,AO: Imports: cif: Advanced Economies: Singapore,AO: Imports: cif: Advanced Economies: Israel,AO: Imports: cif: Advanced Economies: Cyprus,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Suriname,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Trinidad and Tobago,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Jamaica,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Indonesia,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Bangladesh,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Uruguay,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Panama,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Paraguay,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Peru,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: El Salvador,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Guatemala,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Mexico,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Nicaragua,AO: Imports: cif,AO: Imports: cif: Advanced Economies: Sweden,AO: Imports: cif: Advanced Economies: France,AO: Imports: cif: Advanced Economies: Germany,AO: Imports: cif: Advanced Economies: Italy,AO: Imports: cif: Advanced Economies: Austria,AO: Imports: cif: Advanced Economies: Belgium,AO: Imports: cif: Advanced Economies: South Korea,AO: Imports: cif: Advanced Economies: Hong Kong SAR,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: India,AO: Imports: cif: Advanced Economies: Ireland,AO: Imports: cif: Advanced Economies: Greece,AO: Imports: cif: Advanced Economies: Switzerland,AO: Imports: cif: Advanced Economies: Canada,AO: Imports: cif: Advanced Economies: Japan,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Costa Rica,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Dominican Republic,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Ecuador,AO: Imports: cif: Advanced Economies: Denmark,AO: Imports: cif: Advanced Economies: United States,AO: Imports: cif: Advanced Economies: United Kingdom,AO: Imports: cif: European Union,AO: Imports: cif: Advanced Economies: Latvia,AO: Imports: cif: Advanced Economies: Czech Republic,AO: Imports: cif: Advanced Economies: Slovak Republic,AO: Imports: cif: Advanced Economies: Iceland,AO: Imports: cif: Other Countries Not Elsewhere Classified: Cuba,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: French Polynesia,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: St. Kitts and Nevis,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: St. Vincent & The Grenadines,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Brunei Darussalam,"AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Venezuela, Republic Bolivariana de",AO: (DC)Imports: cif: Emerging and Developing Economies: Western Hemisphere: Grenada,AO: (DC)Imports: cif: APEC,AO: (DC)Imports: cif: Euro Area,AO: (DC)Imports: cif: Other Countries Not Elsewhere Classified: (Old)Eastern Germany,AO: (DC)Imports: cif: Developing Countries,AO: (DC)Imports: cif: Developing Countries: (Old)Western Hemisphere,AO: (DC)Imports: cif: Non-Oil Developing Countries,AO: (DC)Imports: cif: Emerging and Developing Economies: Western Hemisphere: Greenland,AO: (DC)Imports: cif: Advanced Economies: (Old)Belgium-Luxembourg,AO: (DC)Imports: cif: Industrial Countries,AO: (DC)Imports: cif: Special Categories,AO: (DC)Imports: cif: Oil Exporting Countries,AO: (DC)Imports: cif: Emerging and Developing Economies: Western Hemisphere: St. Lucia,AO: (DC)Imports: cif: Emerging and Developing Economies: Western Hemisphere: Netherlands Antilles,AO: Imports: cif: Advanced Economies: Spain,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Cambodia,AO: Imports: cif: Countries or Area Not Specified,AO: Imports: cif: Other Countries Not Elsewhere Classified,AO: Imports: cif: Advanced Economies: Malta,AO: Imports: cif: Advanced Economies: Portugal,AO: Imports: cif: Advanced Economies: Finland,AO: Imports: cif: Advanced Economies: New Zealand,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Guyana,AO: Imports: cif: Advanced Economies: Luxembourg,AO: Imports: cif: Advanced Economies: Netherlands,AO: Imports: cif: Advanced Economies: Norway,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Fiji,AO: Imports: cif: Advanced Economies: San Marino,AO: Imports: cif: Advanced Economies: Slovenia,AO: Imports: cif: Advanced Economies: Estonia,AO: Imports: cif: Advanced Economies: Lithuania,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: China,AO: Imports: cif: Advanced Economies: Taiwan,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Curacao,AO: Imports: cif: Euro Area,AO: Imports: cif: Advanced Economies: Vatican,AO: Imports: cif: Advanced Economies: Australia,AO: Imports: cif: Emerging and Developing Economies: Export Earnings: Fuel,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Montserrat,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Honduras,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Haiti,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: American Samoa,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Western Hemisphere Not Specified
03/2002,0.000192,0.000193,0.003615,0.000462,24.621239,127.601909,507.037232,338.645612,11.208193,4.745389,9.174621,0.174846,0.000396,,0.000344,0.931148,0.097077,0.033744,,0.168909,0.262029,,,,,517.022641,2.511576,20.197507,2.835031,14.399936,0.098054,37.104331,3.333455,2.255252,3.708528,1.515554,0.24677,15.857778,0.342955,45.75316,,0.000398,,4.372587,49.90342,21.060143,197.035713,1.179732,0.043426,0.135753,3.048582,0.000777,0.000431,0.000168,0.064203,,0.001732,0.000192,140.118,262.711,,223.553,18.4842,215.632,0.000192,,398.364,,7.92156,0.000331,0.000782,4.938447,0.001228,24.211261,26.563859,1.094886,72.560028,0.046031,0.505658,,1.382851,10.622847,5.962612,0.001613,0.000784,0.212436,0.002697,0.002086,6.677912,0.41446,,168.749823,0.001622,0.608309,9.985409,0.000192,0.001288,0.000681,0.005077,0.005435
04/2002,0.000135,0.000135,,,,,,,7.877789,,,,0.000279,,0.000242,,,0.023853,,0.118719,0.256052,,,,,,,,,,,,,,,,,,,,,0.00028,,,,,,,,,,0.000546,,0.000118,0.045126,,0.001217,0.000135,,,,,12.3711,,0.000135,,,,,0.000232,0.000549,,,,,,,,,,,,,,,,,,,,,,,,,0.000135,0.000905,0.000479,,0.00382
05/2002,0.000168,0.000169,,,,,,,9.811325,,,,0.000347,,0.000301,,,0.029878,,0.147858,0.259522,,,,,,,,,,,,,,,,,,,,,0.000348,,,,,,,,,,0.00068,,0.000147,0.056202,,0.001516,0.000168,,,,,15.752,,0.000168,,,,,0.000289,0.000684,,,,,,,,,,,,,,,,,,,,,,,,,0.000168,0.001128,0.000597,,0.004758
06/2002,0.000203,0.000204,0.004023,0.000515,26.394775,136.121781,563.05424,381.370118,11.878334,3.731625,9.174621,0.169695,0.00042,,0.000365,1.036504,0.097077,0.036378,,0.179008,0.263232,,,0.081922,,574.012104,3.244175,29.815284,3.393134,12.126709,0.203276,43.888268,3.710628,2.756317,4.128138,1.585406,0.564139,16.265086,0.309368,45.902177,,0.000422,,3.961553,57.132419,15.640009,231.323583,1.179732,0.105905,0.076794,3.048582,0.000823,0.000479,0.000178,0.068042,,0.001836,0.000204,141.888,324.031,,238.94,20.6263,230.13,0.000204,,467.463,,8.80963,0.00035,0.000828,9.586867,0.001366,26.950708,29.569497,1.23139,91.453787,0.459769,0.25851,,0.355746,11.078762,7.750314,0.001797,0.000871,0.233131,0.004151,0.002152,9.028181,0.40386,,207.408192,0.001805,0.564101,10.957864,0.000203,0.001365,0.000722,0.005651,0.00576
07/2002,0.000202,0.000203,,,,,,,11.80441,,,,0.000417,,0.000362,,,0.036355,,0.177894,0.263099,,,0.001707,,,,,,,,,,,,,,,,,,0.000419,,,,,,,,,,0.000818,,0.000177,0.067619,,0.001824,0.000202,,,,,28.3561,,0.000202,,,,,0.000348,0.000823,,,,,,,,,,,,,,,,,,,,,,,,,0.000202,0.001357,0.000718,,0.005724
08/2002,0.000198,0.000199,,,,,,,11.588997,,,,0.00041,,0.000356,,,0.035892,,0.174647,0.262713,,,,,,,,,,,,,,,,,,,,,0.000411,,,,,,,,,,0.000803,,0.000174,0.066385,,0.001791,0.000199,,,,,16.6371,,0.000199,,,,,0.000342,0.000808,,,,,,,,,,,,,,,,,,,,,,,,,0.000198,0.001332,0.000705,,0.00562
09/2002,0.000269,0.00027,0.005321,0.00068,33.903348,170.603277,632.478745,401.163045,15.714389,6.412121,9.174621,0.338712,0.000556,,0.000483,1.370946,0.097077,0.048941,,0.236817,0.270117,,,,,646.523555,4.884378,27.067114,3.322905,11.965063,0.220663,44.661215,4.907914,4.674397,5.46014,2.181619,0.341747,18.071929,0.732597,48.63756,,0.000558,,4.605922,67.470668,14.268871,235.423736,1.179732,0.04198,0.041757,3.048582,0.001089,0.000634,0.000235,0.090016,,0.002429,0.000269,185.966,328.92,,288.111,35.1869,278.024,0.000269,,471.838,,10.087,0.000464,0.001096,6.99425,0.001806,35.646727,39.110506,1.40173,96.759426,0.055792,0.246609,,0.296134,14.079583,1.818127,0.002376,0.001154,0.212436,0.057469,0.071891,11.926984,0.31906,,211.249238,0.002388,0.594929,14.04481,0.000269,0.001806,0.000955,0.007475,0.00762
10/2002,0.000365,0.000367,,,,,,,21.366788,,,,0.000755,,0.000656,,,0.066914,,0.322,0.280262,,,,,,,,,,,,,,,,,,,,,0.000758,,,,,,,,,,0.001481,,0.00032,0.122394,,0.003302,0.000366,,,,,37.5255,,0.000366,,,,,0.00063,0.00149,,,,,,,,,,,,,,,,,,,,,,,,,0.000365,0.002456,0.001299,,0.010361
11/2002,0.000438,0.000441,,,,,,,25.632284,,,,0.000906,,0.000787,,,0.080716,,0.386281,0.287917,,,,,,,,,,,,,,,,,,,,,0.00091,,,,,,,,,,0.001776,,0.000384,0.146828,,0.003961,0.000439,,,,,32.512,,0.000439,,,,,0.000756,0.001787,,,,,,,,,,,,,,,,,,,,,,,,,0.000438,0.002946,0.001558,,0.012429
12/2002,0.000192,0.000193,0.007923,0.001013,40.305198,213.813718,830.879143,525.990198,11.228857,8.083118,9.174621,0.462131,0.000397,,0.000345,2.041214,0.097077,0.035554,,0.16922,0.262066,,,0.989886,,851.110595,4.561677,26.277407,5.695099,21.951756,0.241031,53.743926,7.307435,5.639305,8.129648,1.853589,0.517463,21.762769,1.155544,51.520646,,0.000398,,5.789575,115.042152,19.944362,293.385659,1.179732,0.05139,0.025075,3.048582,0.000778,0.000943,0.000168,0.064322,,0.001735,0.000192,269.394,403.989,,329.272,21.3372,319.026,0.000192,,645.475,,10.2466,0.000331,0.000783,9.130629,0.00269,53.074715,58.231964,1.300308,122.537728,0.212252,1.285964,,0.39077,16.31712,8.001697,0.003537,0.001717,0.218583,0.006494,0.065397,15.094131,0.86178,,262.12649,0.003555,0.627819,20.231452,0.000192,0.001291,0.000683,0.011129,0.005445
01/2003,0.000239,0.000241,,,,,,,13.998177,,,,0.000495,,0.00043,,,0.044565,,0.210954,0.267037,,,,,,,,,,,,,,,,,,,,,0.000497,,,,,,,,,,0.00097,,0.00021,0.080185,,0.002163,0.00024,,,,,16.42,,0.00024,,,,,0.000413,0.000976,,,,,,,,,,,,,,,,,,,,,,,,,0.000239,0.001609,0.000851,,0.006788
02/2003,0.000297,0.000298,,,,,,,17.357587,,,,0.000614,,0.000533,,,,,0.261581,0.273066,,,,,,,,,,,,,,,,,,,,,0.000616,,,,,,,,,,0.001203,,0.00026,0.099429,,0.002683,0.000298,,,,,33.7066,,0.000298,,,,,0.000512,0.00121,,,,,,,,,,,,,,,,,,,,,,,,,0.000297,0.001995,0.001055,,0.008417
03/2003,0.000196,0.000198,0.00583,0.000746,36.068234,171.876189,707.284261,468.760083,11.489787,7.487492,9.174621,0.44261,0.000406,,0.000353,1.501975,0.097077,0.086092,,0.173152,0.262535,,,,,722.538481,11.158262,29.358986,5.620776,11.292097,1.101263,48.853269,5.376991,3.458969,5.981996,1.899955,0.311929,18.016577,1.148403,47.559722,,0.000408,,5.832773,86.281614,30.77989,284.861054,1.179732,0.023392,0.000719,3.048582,0.000796,0.000694,0.000172,0.065816,,0.001776,0.000197,203.802,374.529,,298.536,21.1468,294.199,0.000197,,570.431,,4.33648,0.000339,0.000801,6.56869,0.00198,39.053689,42.84852,1.659375,110.750675,0.08235,0.250303,,0.548904,15.935128,0.998957,0.002602,0.001264,0.212436,0.004699,0.222866,13.405312,0.55014,,236.046459,0.002616,1.563056,15.25422,0.000196,0.001321,0.000699,0.00819,0.005571
04/2003,0.000197,0.000198,,,,,,,11.529322,,,,0.000408,,0.000354,,,0.011293,,0.173748,0.262606,,,,,,,,,,,,,,,,,,,,,0.000409,,,,,,,,,,0.000799,,0.000173,0.066043,,0.001782,0.000198,,,,,21.245,,0.000198,,,,,0.00034,0.000804,,,,,,,,,,,,,,,,,,,,,,,,,0.000197,0.001325,0.000701,,0.005591
05/2003,0.000179,0.00018,,,,,,,10.471173,,,,0.00037,,0.000322,,,,,0.157802,0.260707,,,0.081922,,,,,,,,,,,,,,,,,,0.000372,,,,,,,,,,0.000726,,0.000157,0.059982,,0.001618,0.000179,,,,,25.8086,,0.000179,,,,,0.000309,0.00073,,,,,,,,,,,,,,,,,,,,,,,,,0.000179,0.001203,0.000637,,0.005078
06/2003,0.000294,0.000296,0.005336,0.000682,38.636705,170.523049,706.489956,475.089552,17.21116,6.757014,9.174621,0.260333,0.000608,,0.000529,1.374587,0.097077,0.044142,,0.259374,0.272803,,,,,720.568369,7.348064,37.839563,5.706605,14.997695,0.818422,48.002048,4.920948,3.813804,5.47464,3.354729,0.646461,16.846496,2.766851,55.816864,,0.000611,,4.11172,73.922356,29.028983,288.167703,1.179732,0.015245,0.330275,3.048582,0.001193,0.000636,0.000258,0.09859,,0.00266,0.000295,204.264,392.53,,318.914,33.2058,314.849,0.000295,,602.224,,4.0654,0.000508,0.0012,7.999352,0.001812,35.741395,39.214373,1.598333,109.255556,0.066267,0.633092,,0.40461,14.172283,8.558567,0.002382,0.001157,0.253573,0.002784,0.199129,17.723894,0.1961,,247.08775,0.002394,1.038944,14.078413,0.000294,0.001978,0.001046,0.007495,0.008346
07/2003,0.000314,0.000316,,,,,,,18.387304,,,,0.00065,,0.000565,,,0.007771,,0.277099,0.274914,,,2.334765,,,,,,,,,,,,,,,,,,0.000653,,,,,,,,,,0.001274,,0.000276,0.105327,,0.002842,0.000315,,,,,40.5481,,0.000315,,,,,0.000542,0.001282,,,,,,,,,,,,,,,,,,,,,,,,,0.000314,0.002113,0.001118,,0.008916
08/2003,0.000357,0.000359,,,,,,,20.89706,,,,0.000739,,0.000642,,,0.011691,,0.314921,0.279419,,,,,,,,,,,,,,,,,,,,,0.000742,,,,,,,,,,0.001448,,0.000313,0.119704,,0.00323,0.000358,,,,,32.855,,0.000358,,,,,0.000617,0.001457,,,,,,,,,,,,,,,,,,,,,,,,,0.000357,0.002402,0.001271,,0.010133
09/2003,0.000394,0.000396,0.008479,0.001085,52.661112,236.506307,1058.181894,724.112568,23.03001,9.112425,9.174621,0.266497,0.000814,,0.000707,2.184467,0.150134,0.005583,,0.347065,0.283247,,,,,1079.737074,6.713551,52.642307,8.210603,12.736046,0.188201,42.89375,7.820272,3.818927,8.700189,0.734795,0.412079,20.630682,2.745726,49.880806,,0.000817,,4.782049,120.794259,30.480642,484.202035,1.179732,0.088659,0.150362,3.048582,0.001596,0.00101,0.000345,0.131922,,0.003559,0.000395,300.279,859.159,,396.41,33.7028,392.136,0.000395,,1114.72,,4.27425,0.000679,0.001606,29.080771,0.002878,56.799507,62.318692,1.526488,124.545872,0.429063,0.649255,,0.311302,164.052392,3.161085,0.003786,0.001838,0.212436,0.004626,0.132957,23.817027,10.7431,,439.710279,0.003805,0.752005,21.55518,0.000394,0.002647,0.0014,0.011911,0.011167
10/2003,0.000265,0.000267,,,,,,,15.506185,,,,0.000548,,0.000476,,,0.040269,,0.23368,0.269743,,,,,,,,,,,,,,,,,,,,,0.00055,,,,,,,,,,0.001075,,0.000232,0.088823,,0.002396,0.000266,,,,,26.856,,0.000266,,,,,0.000457,0.001081,,,,,,,,,,,,,,,,,,,,,,,,,0.000265,0.001782,0.000943,,0.007519
11/2003,0.000322,0.000324,,,,,,,18.822819,,,,0.000665,,0.000578,,,0.044058,,0.283662,0.275696,,,,,,,,,,,,,,,,,,,,,0.000668,,,,,,,,,,0.001304,,0.000282,0.107822,,0.002909,0.000323,,,,,25.3473,,0.000323,,,,,0.000555,0.001312,,,,,,,,,,,,,,,,,,,,,,,,,0.000322,0.002163,0.001144,,0.009127
12/2003,0.000284,0.000285,0.00693,0.000886,76.505133,225.756892,885.745286,580.508951,16.59887,9.829785,9.174621,0.477904,0.000587,,0.00051,1.785306,0.741803,,,0.250147,0.271704,,,0.003413,,903.617967,7.234789,32.274338,7.76707,19.683349,0.674978,40.512794,6.3913,6.432462,7.110432,2.253647,0.353599,18.063795,3.622147,56.385636,,0.000589,,6.643649,101.361463,29.313164,359.179151,1.179732,0.16527,0.058615,3.048582,0.00115,0.000825,0.000249,0.095083,,0.002565,0.000285,313.558,511.591,,407.881,28.3536,403.599,0.000285,,756.271,,4.28193,0.00049,0.001157,12.956166,0.002353,46.420721,50.931403,2.04497,177.150764,0.176112,1.407177,,0.930255,15.389253,5.743568,0.003093,0.001502,0.2195,0.007163,0.131701,46.652686,0.63282,,314.24191,0.003109,0.812202,17.872681,0.000284,0.001908,0.001009,0.009735,0.008049
01/2004,0.000503,0.000506,,,,,,,29.425832,,,,0.00104,,0.000904,,,,,0.44345,0.294726,,,0.013654,,,,,,,,,,,,,,,,,,0.001044,,,,,,,,,,0.002039,,0.000441,0.168559,,0.004548,0.000504,,,,,26.1762,,0.000504,,,,,0.000868,0.002052,,,,,,,,,,,,,,,,,,,,,,,,,0.000503,0.003382,0.001789,,0.014269
02/2004,0.000262,0.000264,,,,,,,15.346602,,,,0.000543,,0.000471,,,0.007861,,0.231275,0.269457,,,,,,,,,,,,,,,,,,,,,0.000545,,,,,,,,,,0.001064,,0.00023,0.087909,,0.002372,0.000263,,,,,25.8268,,0.000263,,,,,0.000453,0.00107,,,,,,,,,,,,,,,,,,,,,,,,,0.000262,0.001764,0.000933,,0.007442
03/2004,0.000296,0.000298,0.00845,0.001081,60.459897,228.782788,878.810369,552.778358,17.330436,8.616524,9.174621,0.318506,0.000613,,0.000532,2.177052,0.831894,0.043701,,0.261171,0.273017,,,,,900.275041,3.983553,39.715079,6.578606,17.047649,0.399484,40.31194,7.793729,3.048009,8.670658,3.278501,0.270566,19.3947,3.243641,56.438499,,0.000615,,6.000809,132.065281,22.64891,307.431876,1.179732,0.262713,,3.048582,0.001201,0.001007,0.00026,0.099273,,0.002678,0.000297,777.123,446.436,,829.695,38.0606,824.149,0.000297,,710.159,,5.54624,0.000511,0.001208,8.242885,0.002869,56.606721,62.107174,2.670656,132.750294,0.155517,1.752484,,0.528591,18.911404,1.03446,0.003773,0.001832,0.212436,0.003123,0.471778,29.881754,0.51622,,273.046747,0.003791,0.703253,21.464672,0.000296,0.001992,0.001054,0.01187,0.008404
04/2004,0.000318,0.000319,,,,,,,18.579846,,,,0.000657,,0.000571,,,0.024858,,0.28,0.27526,,,0.00512,,,,,,,,,,,,,,,,,,0.000659,,,,,,,,,,0.001288,,0.000278,0.10643,,0.002871,0.000318,,,,,36.2689,,0.000318,,,,,0.000548,0.001295,,,,,,,,,,,,,,,,,,,,,,,,,0.000318,0.002135,0.00113,,0.009009
05/2004,0.00034,0.000343,,,,,,,19.922305,,,,0.000704,,0.000612,,,0.036683,,0.300231,0.277669,,,,,,,,,,,,,,,,,,,,,0.000707,,,,,,,,,,0.001381,,0.000299,0.11412,,0.003079,0.000342,,,,,42.6281,,0.000342,,,,,0.000588,0.001389,,,,,,,,,,,,,,,,,,,,,,,,,0.00034,0.00229,0.001211,,0.00966
06/2004,0.00037,0.000372,0.008182,0.001046,66.573731,257.054399,901.562072,550.395195,21.625852,8.671948,9.174621,0.169695,0.000765,,0.000664,2.107822,0.159528,0.061458,,0.325904,0.280727,,,3.872501,,922.388397,7.369971,33.242767,5.449871,17.198308,0.241239,49.4903,7.545888,3.746128,8.394932,2.98954,1.096351,18.429839,3.40407,52.410818,,0.000767,,4.020099,88.458087,66.338307,344.675848,1.179732,0.066282,0.044243,3.048582,0.001499,0.000974,0.000324,0.123878,,0.003342,0.000371,770.346,424.133,,942.126,56.173,935.699,0.000371,,710.494,,6.42674,0.000638,0.001508,6.677031,0.002777,54.806632,60.132171,1.650037,126.929281,0.308748,2.823662,,0.681415,18.36601,7.780082,0.003653,0.001774,0.221442,0.003364,0.0458,31.638571,0.30104,,265.985174,0.00367,0.809056,20.826325,0.00037,0.002486,0.001315,0.011493,0.010487
07/2004,0.000373,0.000375,,,,,,,21.805948,,,,0.000771,,0.00067,,,0.052532,,0.328618,0.28105,,,0.157016,,,,,,,,,,,,,,,,,,0.000774,,,,,,,,,,0.001511,,0.000327,0.12491,,0.00337,0.000374,,,,,45.5049,,0.000374,,,,,0.000643,0.00152,,,,,,,,,,,,,,,,,,,,,,,,,0.000373,0.002506,0.001326,,0.010574
08/2004,0.000338,0.00034,,,,,,,19.775273,,,,0.000699,,0.000607,,,,,0.298015,0.277405,,,2.283564,,,,,,,,,,,,,,,,,,0.000702,,,,,,,,,,0.00137,,0.000296,0.113278,,0.003056,0.000339,,,,,38.6338,,0.000339,,,,,0.000583,0.001379,,,,,,,,,,,,,,,,,,,,,,,,,0.000338,0.002273,0.001202,,0.009589
09/2004,0.000507,0.00051,0.009693,0.001239,74.083311,270.171548,947.928609,566.006921,29.651292,8.179736,9.174621,0.267026,0.001048,,0.000911,2.497097,0.140858,0.032708,,0.446848,0.295131,,,0.013654,,972.344302,16.13888,34.43914,8.850312,15.939364,0.584084,42.464778,8.939472,4.063865,9.945319,1.558271,0.55104,19.390856,1.464249,63.825648,,0.001052,,5.504332,120.561066,20.401743,323.838171,1.179732,2.053434,0.056996,3.048582,0.002055,0.001154,0.000444,0.16985,,0.004582,0.000508,826.904,459.387,,942.285,44.0392,935.314,0.000508,,707.214,,6.97165,0.000875,0.002067,10.677529,0.003291,64.928384,71.237449,1.941604,142.49081,0.704205,1.147603,,0.478221,16.878379,1.132813,0.004327,0.002101,0.232168,0.001771,0.046283,29.165745,0.69854,,279.341713,0.004348,0.359944,24.415693,0.000507,0.003408,0.001803,0.013616,0.014378
10/2004,0.000544,0.000547,,,,,,,31.820977,,,,0.001125,,0.000977,,,0.05894,,0.479545,0.299025,,,0.088748,,,,,,,,,,,,,,,,,,0.001129,,,,,,,,,,0.002205,,0.000477,0.182279,,0.004918,0.000545,,,,,47.0736,,0.000545,,,,,0.000939,0.002219,,,,,,,,,,,,,,,,,,,,,,,,,0.000544,0.003657,0.001935,,0.01543
11/2004,0.000358,0.00036,,,,,,,20.935376,,,,0.00074,,0.000643,,,,,0.315498,0.279487,,,3.853727,,,,,,,,,,,,,,,,,,0.000743,,,,,,,,,,0.001451,,0.000314,0.119923,,0.003235,0.000359,,,,,55.7942,,0.000359,,,,,0.000618,0.00146,,,,,,,,,,,,,,,,,,,,,,,,,0.000358,0.002406,0.001273,,0.010152
12/2004,0.000379,0.000382,0.010199,0.001304,89.956001,301.347293,1327.279602,908.277941,22.193409,11.792039,9.174621,0.169695,0.000785,,0.000682,2.627408,0.135112,0.065704,,0.334457,0.281745,,,0.849936,,1352.896844,8.788283,53.233801,6.89884,19.757684,0.72245,52.773114,9.405975,3.943775,10.464312,1.098727,0.468685,19.242603,1.879226,294.649175,,0.000788,,4.137488,120.871991,44.69354,430.482123,1.179732,0.272451,0.139406,3.048582,0.001538,0.001215,0.000333,0.12713,,0.00343,0.00038,1153.57,604.218,,1036.82,43.4807,1029.71,0.00038,,1154.68,,7.11056,0.000655,0.001547,19.018199,0.003462,68.316654,74.954956,2.188149,190.429118,0.927659,1.468037,,1.930699,18.562943,3.75445,0.004553,0.002212,0.212436,0.001526,0.026661,44.076445,0.8321,,369.739524,0.004576,0.577293,25.617242,0.000379,0.002551,0.001349,0.014326,0.010762
01/2005,0.000484,0.000487,,,,,,,28.299937,,,,0.001001,,0.000869,,,0.094098,,0.426483,0.292705,0.00154,,0.02048,,,,,,,,,,,,,,,,,,0.001004,,,,,,,,,,0.001961,,0.000424,0.162109,,0.004374,0.000485,,,,,44.9492,,0.000485,,,,,0.000835,0.001973,,,,,,,,,,,,,,,,,,,,,,,,,0.000484,0.003253,0.001721,,0.013723
02/2005,0.000985,0.000992,,,,,,,57.666646,,,,0.002039,,0.001771,,,0.012645,,0.869042,0.345412,0.00154,,2.143614,,,,,,,,,,,,,,,,,,0.002046,,,,,,,,,,0.003996,,0.000864,0.330329,,0.008912,0.000989,,,,,39.3434,,0.000989,,,,,0.001701,0.004021,,,,,,,,,,,,,,,,,,,,,,,,,0.000985,0.006628,0.003506,,0.027963
03/2005,0.001148,0.001155,0.020836,0.002663,95.474183,395.493206,1444.44743,807.135367,67.15601,11.937289,9.174621,0.194293,0.002374,,0.002062,5.367802,0.171541,,,1.012048,0.362444,0.00154,,1.619658,,1495.33291,5.452735,44.714551,7.499333,23.027303,0.512278,46.700973,19.216437,3.888708,21.378621,1.453366,0.809836,27.881694,2.604258,64.2594,,0.002383,,4.370302,272.991916,35.322183,371.571255,1.179732,0.709399,0.405131,3.048582,0.004654,0.002482,0.001006,0.384687,,0.010379,0.001151,957.462,536.189,,919.364,55.0696,910.322,0.001151,,1071.46,,9.04172,0.001981,0.004682,16.13921,0.007073,139.571133,153.133204,2.26555,158.918192,0.096082,3.069622,,0.337146,19.928557,17.876282,0.009302,0.004517,0.220374,0.001673,0.013762,41.228668,0.46322,,324.417342,0.009348,0.437512,50.88548,0.001148,0.007718,0.004083,0.029267,0.032564
04/2005,0.00055,0.000553,,,,,,,32.172024,,,,0.001137,,0.000988,,,0.029935,,0.484836,0.299655,0.00154,,1.03938,,,,,,,,,,,,,,,,,,0.001142,,,,,,,,,,0.00223,,0.000482,0.18429,,0.004972,0.000551,,,,,54.9656,,0.000551,,,,,0.000949,0.002243,,,,,,,,,,,,,,,,,,,,,,,,,0.00055,0.003698,0.001956,,0.0156
05/2005,0.000579,0.000583,,,,,,,33.907179,,,,0.001199,,0.001041,,,0.043684,,0.510985,0.302769,0.00154,,2.085587,,,,,,,,,,,,,,,,,,0.001203,,,,,,,,,,0.00235,,0.000508,0.194229,,0.00524,0.000581,,,,,49.5431,,0.000581,,,,,0.001,0.002364,,,,,,,,,,,,,,,,,,,,,,,,,0.000579,0.003897,0.002062,,0.016442
