,AF: Trade Balance: Emerging and Developing Economies: Europe,AF: Trade Balance: Advanced Economies: South Korea,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia,AF: Trade Balance: Advanced Economies: Czech Republic,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Sri Lanka,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Bosnia & Herzegovina,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Cambodia,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Philippines,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Romania,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Malaysia,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe,AF: Trade Balance: Emerging and Developing Economies: Europe: CIS,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: French Polynesia,AF: (DC)Trade Balance: Special Categories,AF: (DC)Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Papua New Guinea,AF: (DC)Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: (Old)Czechoslovakia,AF: (DC)Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Macau SAR,"AF: (DC)Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: (Old)Yugoslavia, Socialist Fed. Rep.",AF: (DC)Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: (Old)Serbia & Montenegro,AF: (DC)Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Faroe Islands,AF: (DC)Trade Balance: Advanced Economies: (Old)Belgium-Luxembourg,AF: (DC)Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Timor-Leste,AF: Trade Balance: Advanced Economies: Lithuania,AF: Trade Balance: Advanced Economies: Denmark,AF: Trade Balance: Advanced Economies: Israel,AF: Trade Balance: Advanced Economies: Cyprus,AF: Trade Balance: Advanced Economies: Latvia,AF: Trade Balance: Advanced Economies: Estonia,AF: Trade Balance: European Union,AF: Trade Balance: Advanced Economies: Canada,AF: Trade Balance: Advanced Economies: Vatican,AF: Trade Balance: Advanced Economies: Japan,AF: Trade Balance: Emerging and Developing Economies,AF: Trade Balance: Advanced Economies: Switzerland,AF: Trade Balance: Euro Area,AF: Trade Balance: Advanced Economies: Singapore,AF: Trade Balance: Advanced Economies: Malta,AF: Trade Balance: Advanced Economies: Sweden,AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Kazakhstan,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Indonesia,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Vanuatu,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Brunei Darussalam,"AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Marshall Islands, Republic",AF: Trade Balance: Emerging and Developing Economies: Export Earnings: Non-Fuel,AF: Trade Balance: Advanced Economies: New Zealand,"AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Azerbaijan, Republic of",AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Myanmar,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: India,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Asia Not Specified,AF: Trade Balance: Advanced Economies: Taiwan,AF: Trade Balance: Advanced Economies: Iceland,AF: Trade Balance: Advanced Economies,AF: Trade Balance,World: Gross Domestic Product (GDP): Value: 2010 Exchange Rates: USD,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Croatia,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Turkey,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Nepal,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: China,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: New Caledonia,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Mongolia,AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Belarus,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Tonga,AF: Trade Balance: Advanced Economies: Hong Kong SAR,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Maldives,AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Armenia,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Kosovo,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Vietnam,"AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Montenegro, Republic of","AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Serbia, Republic of",AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Bulgaria,"AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Macedonia, Former Yugoslav Republic",AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Georgia,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Albania,AF: Trade Balance: Advanced Economies: Slovak Republic,AF: Trade Balance: Emerging and Developing Economies: Export Earnings: Fuel,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Thailand,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Poland,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Hungary,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Bangladesh,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Samoa,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Fiji,AF: Trade Balance: Advanced Economies: Norway,AF: Trade Balance: Advanced Economies: Greece,AF: Trade Balance: Advanced Economies: Portugal,AF: Trade Balance: Advanced Economies: Spain,AF: Trade Balance: Advanced Economies: United Kingdom,AF: Trade Balance: Advanced Economies: Ireland,AF: Trade Balance: Advanced Economies: Germany,AF: Trade Balance: Advanced Economies: Italy,AF: Trade Balance: Advanced Economies: Belgium,AF: Trade Balance: Advanced Economies: Luxembourg,AF: Trade Balance: Advanced Economies: Slovenia,AF: Trade Balance: Advanced Economies: Austria,AF: Trade Balance: Advanced Economies: Australia,AF: Trade Balance: Advanced Economies: United States,AF: Trade Balance: Advanced Economies: France,AF: Trade Balance: Advanced Economies: Finland,AF: Trade Balance: Advanced Economies: Netherlands,AF: Trade Balance: Countries or Area Not Specified,AF: Trade Balance: Other Countries Not Elsewhere Classified
03/2006,-47.403304,0.008301,-66.058325,,-0.000948,0.00087,-0.005019,,,-9.232828,-6.201887,-41.201417,0.000089,,,,,,,0.000013,,,,-0.003098,,-0.005568,,,-13.065318,-2.247628,,-62.535851,-320.340909,-0.057443,-12.431879,-1.087327,,-0.013767,-17.27606,-3.343978,,0.002488,,-381.400817,-0.029809,-0.112567,,1.542903,,-0.069017,,-82.876988,-403.207205,,0.005433,-5.932831,0.003075,-53.312174,0.001587,,,,-0.767105,,,,,-0.024336,0.033019,-0.004354,0.002076,,,-0.000032,-21.806388,-1.714518,-0.275514,-0.006263,,,0.000998,-0.074139,0.120102,,0.206314,-0.335876,-0.139669,-15.027308,-0.364237,-0.149456,0.0011,,-0.01151,-0.027523,-3.204827,-0.563489,3.540699,-0.038825,,0.010692
06/2006,-47.582238,0.007884,-66.457723,,-0.000987,0.001318,-0.004089,,0.000001,-9.535181,-4.063543,-43.518695,0.000098,,,,,,,0.000015,,,,-0.007409,,-0.006726,,,-18.316935,-1.644121,,-68.918708,-314.748307,-0.054341,-17.704763,-1.1058,-0.021964,-0.114265,-18.014358,-3.380299,,0.003818,,-384.914012,-0.008967,-0.117299,,-1.607702,,-0.02332,,-93.765526,-408.501684,,0.001714,-3.989049,0.002857,-50.544203,0.001587,,,,-1.135793,,0.000099,0.000019,,-0.024336,,-0.003674,0.002076,,,-0.01782,-23.587672,-1.394711,-0.038911,-0.012716,,,0.001089,-0.023066,0.361131,0.001505,0.096659,-0.436912,-0.183253,-18.889487,-0.276114,0.215489,0.003627,,-0.030553,-0.025177,-2.570768,-0.674035,1.794734,-0.077956,,0.012149
09/2006,-62.803237,0.008038,-65.242563,,-0.001256,0.001412,-0.006517,0.021854,,-9.382918,-5.463944,-57.339293,0.000107,,,,,,,0.000015,,,,-0.005841,,0.016975,,,-24.821825,-3.392631,,-67.370585,-362.460185,-0.062602,-23.540364,-1.11014,,-0.171677,-22.94822,-3.626769,,0.004595,,-432.337042,-0.004008,-0.149411,,-2.556728,,-0.14416,,-101.63245,-464.081033,,0.014566,-5.232522,0.004053,-48.467654,0.001587,,,,-0.717751,,,0.00003,,-0.024336,0.003774,-0.002501,0.002076,,,-0.000079,-31.743991,-1.229005,-0.209247,-0.017211,-0.005217,,0.001305,-0.046471,0.205427,,0.112931,-0.88955,-0.149461,-22.903462,-0.392036,0.310425,0.136565,,-0.039998,-0.071537,-4.113171,-0.812787,0.148743,-0.173607,,0.011602
12/2006,-71.597207,0.007889,-157.781311,,-0.001489,0.001489,-0.005688,,,-8.703906,-2.187938,-69.409269,0.000106,,,,,,,0.000018,,,,-0.010869,,-0.003755,,0.000024,-22.107927,-3.221304,,-67.571124,-482.565647,-0.066066,-21.021466,-1.884451,,-0.188266,-27.198969,-3.838753,,0.005779,,-543.352351,-0.000465,-0.177031,,-5.427855,,-0.09964,,-99.941763,-582.493361,53548.26214119,0.021435,-1.806465,0.004594,-135.491382,0.001587,,,,-0.612427,,,0.000033,,-0.024336,0.003774,-0.004843,0.002076,,,-0.022228,-39.14101,-4.307409,-0.375626,-0.005493,-0.018104,,0.001209,-0.016226,0.034744,0.007504,0.150574,-0.522799,-0.202286,-21.789373,-0.350336,0.254015,0.001822,,-0.041286,-0.013479,-4.72107,-0.661488,1.696348,-0.095745,,0.014049
03/2007,-68.037797,0.008211,-116.657687,,-0.190853,0.000633,0.003759,0.000354,,-9.348623,-4.265435,-63.772362,,,,,,,,0.000106,,,,-0.00506,,0.005249,,0.014495,-11.658078,-2.857267,,-65.22338,-390.436718,-0.053842,-11.516427,-1.417471,,-0.030988,-25.267938,-3.742776,,0.00123,,-442.887354,-0.024394,-0.164527,,-1.9441,,-0.098697,,-87.87712,-478.304957,,0.129704,-4.377236,0.003798,-95.877591,0.000012,0.01092,,0.000454,-2.242825,,,0.000027,,-0.030408,0.006078,-0.005917,0.000501,,,-0.057427,-35.417603,-5.595998,0.014413,-0.003336,,,0.021727,-0.03348,-0.000215,,0.195875,-0.240467,-0.115684,-13.345071,-0.746079,0.09218,0.009765,,-0.017289,-0.071944,-4.069089,-0.037134,2.574362,-0.089454,,0.008881
06/2007,-69.42841,0.008303,-116.222647,,-0.225733,0.000804,0.007226,0.001844,,-8.817262,-8.096196,-61.332214,,,,,,,,0.000111,,,,-0.006801,,-0.038935,,,-11.398642,-4.903502,,-76.976737,-357.054862,-0.044788,-10.96892,-2.197862,,-0.112805,-24.420918,-3.700615,,0.003845,,-423.584421,-0.00076,-0.159034,,-0.57101,,-0.02367,,-100.395227,-457.439761,,0.025427,-8.185119,0.005064,-96.090417,0.000012,0.01092,,0.000454,-0.818014,,,0.000033,,-0.030408,0.003999,-0.018418,0.000501,,,-0.000278,-33.85534,-6.869752,0.108374,-0.0015,,,0.022777,-0.018568,0.005975,0.00208,0.130359,-0.423999,-0.349255,-11.05631,-0.508523,0.098281,0.036235,,-0.044146,-0.00895,-3.898154,-0.771965,1.643388,-0.115826,,0.010328
09/2007,-86.081371,0.00851,-196.335708,,-0.207484,0.000839,0.003814,0.003796,,-9.33688,-8.335348,-77.746023,,,,,,,,0.000116,,,,-0.01528,,-0.007984,,0.000771,-12.468855,-7.023443,,-74.102798,-463.107741,-0.046683,-9.347082,-1.9071,,-0.345045,-30.285667,-3.993618,,0.008303,,-520.787162,-0.019839,-0.197209,,-1.17029,,-0.26288,,-101.181933,-564.278437,,0.033052,-8.192962,0.005635,-176.484201,0.000012,0.01092,,0.000562,-0.802666,,,0.000038,,-0.030408,0.006908,-0.083208,0.000501,,,-0.000044,-43.491275,-5.108724,-0.041757,-0.028467,-0.093395,,0.025842,-0.006217,,,0.157233,-2.641068,-0.293219,-8.304602,-0.506201,0.426334,0.006549,,-0.035564,-0.002853,-4.667489,-1.320255,0.618895,-0.088995,,0.011237
12/2007,-72.376919,0.008381,-164.900625,,-0.065245,0.000924,0.008456,0.006972,,-9.189414,-0.079759,-72.29716,,,,,,,,0.000133,,,,-0.011173,,0.015486,,,-15.769838,-6.585317,,-71.444938,-374.133625,-0.035135,-13.356338,-1.500397,,-0.754702,-28.326789,-3.895676,,0.008573,,-433.473455,-0.00225,-0.184447,,-0.970376,,-0.055332,0.000657,-99.659168,-473.779277,57959.42755845,0.027359,0.077769,0.006492,-147.659595,0.000012,0.01092,,0.0006,-0.485791,,,0.000042,,-0.030408,0.017389,-0.107349,0.000501,,,-0.002478,-40.305822,-3.180429,-0.053804,-0.012315,-0.011459,,0.029544,-0.021709,-0.000221,0.000569,0.351938,-1.501516,-0.080889,-11.983932,-0.507856,-0.300956,0.016364,,-0.022462,-0.015809,-3.897799,-1.563581,0.84269,-0.12101,,0.013516
03/2008,-102.241056,0.010104,-121.85112,,-0.087108,0.013268,-0.00793,0.016849,,-8.427306,-1.702617,-100.538439,0.001884,,,,,,,0.00068,,,,-0.007979,,-0.007514,,,-17.974364,-3.974643,,-86.455766,-417.744792,-0.018158,-14.295168,-0.619207,0.000167,-0.851057,-36.108617,-4.188086,0.000576,0.017716,,-510.766811,-0.009929,-0.235386,,14.415816,-0.6981,-0.076437,,-113.371546,-653.931905,,0.046667,-1.649006,0.022123,-119.273062,0.001743,0.000024,,,-0.250424,,0.005271,0.000035,-2.545977,-0.20121,0.029972,-0.016721,0.114753,,0.000003,-0.037305,-143.165094,-1.047619,-0.0366,-0.004458,-0.055432,,0.002769,-0.007096,0.011728,,0.191635,-2.809048,-0.040656,-16.363022,-0.677011,-0.013037,0.002868,0.000111,-0.016103,-0.069977,-3.936761,-0.789437,3.579153,-0.136745,-109.674738,-13.140829
06/2008,-119.360844,0.007806,-129.246033,,-0.034093,0.016138,-0.35654,0.013652,,-15.669911,-10.657135,-108.703709,0.002314,,,,,,,0.000745,,,,-0.006073,,-0.009313,,0.000089,-19.32612,-7.599355,,-93.613693,-400.663222,-0.006825,-16.430854,-0.265349,0.000207,-0.560821,-37.717555,-4.372005,0.000133,0.020145,,-531.84587,-0.034465,-0.245723,,-10.092968,-0.728757,-0.162996,,-125.883276,-654.752154,,0.054501,-10.610954,0.021555,-93.677083,0.001743,0.000024,,,-0.686372,,0.002175,0.000049,-2.545977,-0.20121,0.044066,-0.018159,0.114753,,0.000003,-0.000105,-122.906284,-1.806883,-0.054301,-0.002766,-0.024861,,0.003479,-0.013117,0.035339,,0.064375,-2.307647,-0.081546,-17.507698,-0.29223,0.148537,0.041343,0.000088,-0.018408,-0.017007,-4.186508,-0.479055,1.849887,-0.182364,-114.491084,-13.714572
09/2008,-97.595866,0.013199,-139.617271,,-0.058344,0.015735,-0.584457,0.082943,,-36.806755,-6.318759,-91.277107,0.002012,,,,,,,0.000575,,,,-0.010025,,-0.00136,,0.000431,-16.798545,-8.755604,,-98.810273,-277.578369,-0.008855,-15.105832,-0.736631,,-0.338053,-34.467339,-4.001205,0.000108,0.027141,,-445.475788,-0.03882,-0.224882,,6.168018,-0.66695,-0.08904,,-129.409296,-524.31826,,0.038696,-6.160261,0.021213,-98.201908,0.001743,0.000024,,,-1.226025,,,0.000049,-2.545977,-0.20121,0.042056,-0.01676,0.114753,,0.000003,-0.018678,-78.842472,-2.907712,-0.151558,-0.000837,-0.151144,,0.003979,-0.016598,0.000744,,0.595879,-1.214176,-0.338944,-14.884958,-0.575774,0.66581,0.000656,,-0.012279,-0.020217,-3.052346,-0.657226,0.241266,-0.121399,-104.780814,-12.549781
12/2008,-141.511199,0.00889,-136.63948,,-0.231303,0.01253,,0.260963,,-17.357515,-14.711182,-126.800017,0.001803,,,,,,,0.000525,,,,-0.010771,,0.021541,,,-16.352823,-17.637072,,-88.686269,-354.186093,-0.006746,-14.897491,-2.518421,,-0.170694,-43.89076,-5.087378,0.000157,0.016465,,-531.089672,-0.01185,-0.285929,,16.072624,-0.848001,-0.08727,,-133.896327,-637.267572,61697.80825164,0.046954,-14.584393,0.019184,-116.064084,0.001743,0.000024,,,-3.824119,,,0.000047,-2.545977,-0.20121,0.028058,-0.018639,0.114753,,0.000003,-0.001104,-106.1779,-10.808882,-0.102821,-0.006989,-0.072466,,0.003163,-0.00519,-0.00011,,0.42707,-1.192372,-0.098641,-15.269619,-0.48659,0.824294,0.005623,,-0.017026,-0.011593,-4.845359,-0.578478,0.497207,-0.221658,-133.224769,-15.960383
03/2009,-314.710811,-11.270938,-80.957192,,-0.004239,0.001005,0.002688,0.159359,,-2.87702,-15.539173,-299.171638,,,,,,,,,,,,-0.017728,,,0.054,0.000259,-23.761315,-1.44019,,-81.432801,-468.062265,-0.019995,-20.145232,-0.311714,,-0.685724,-58.55719,-2.294005,0.000279,0.011972,,-447.513211,-0.009006,-1.223792,,0.5916,-0.241417,-0.107177,,-125.510884,-593.63101,,0.018818,-15.376198,0.01487,-74.736115,0.000801,0.000165,,,-0.02767,,0.001066,0.000031,-0.411228,-0.09549,0.015295,-0.022442,0.001983,,-0.000345,-0.102649,-146.117799,-1.020956,-0.076911,-0.004919,-0.153946,,,-0.007752,-0.000617,,-0.02507,-2.827177,-0.17301,-15.21494,-1.103591,0.210122,0.007577,,-0.004786,-0.122549,-7.085231,-0.23616,-3.098175,-0.458192,,-0.057861
06/2009,-336.98397,-12.052446,-101.677108,,-0.004123,0.001187,,0.009706,,-5.460524,-17.311563,-319.672407,,,,,,,,,,,,0.03048,,,,,-27.119302,-1.372485,,-86.17803,-492.424099,-0.002495,-23.288133,-0.51381,,-0.277513,-62.692162,-2.456042,0.000174,0.0056,,-467.240374,-0.014708,-1.310234,,-7.680253,-0.25847,-0.173363,,-133.456532,-625.944149,,0.011418,-17.136091,0.018986,-78.65634,0.000801,0.000165,,,-1.177413,,,0.000043,-0.411228,-0.09549,0.012899,-0.027969,0.001983,,-0.000345,-0.097428,-158.703775,-6.694809,-0.015137,-0.064061,-0.090751,,,-0.003583,-0.001894,,-0.023134,-3.488387,-0.164569,-20.299669,-0.775506,-0.519519,0.000264,,-0.002715,-0.396172,-4.548474,-0.179569,-0.583556,-0.640838,,-0.063518
09/2009,-394.249143,-14.293307,-119.470341,,-0.000029,0.001244,,0.011244,,-9.909624,-14.716803,-379.53234,,,,,,,,,,,,-0.005445,,,,,-44.74145,-0.70483,,-80.125162,-609.630219,-0.001967,-38.718825,-0.36467,,-0.770823,-74.494607,-2.918509,0.000174,0.002565,,-564.036824,-0.020439,-1.556948,,-21.319928,-0.30714,-0.10706,,-144.266861,-753.974807,,0.029674,-14.426291,0.015617,-77.711498,0.000801,0.000165,,,-0.227906,,,0.000048,-0.411228,-0.09549,0.012695,-0.00733,0.001983,,-0.000345,-0.321445,-189.937983,-6.867518,-0.043214,-0.189777,-0.055433,,,-0.014245,-0.002621,,-0.02257,-5.03571,-0.340212,-34.472748,-0.995896,-0.113427,0.000616,,-0.007132,-0.528006,-3.348466,-0.804254,-1.021665,-0.617471,,-0.077727
12/2009,-499.52132,-18.153287,-143.316788,,-0.258012,0.001316,-1.908447,0.017091,,-5.225089,-18.508667,-481.012653,,,,,,,,,,,,0.207929,,,,,-84.648119,-0.907939,,-88.330015,-751.491631,-0.002342,-79.961272,-1.316346,0.000517,-0.502424,-94.707327,-3.71045,0.000467,0.001369,,-707.409967,-0.009667,-1.979428,,-1.744215,-0.390483,-0.132617,,-206.744712,-958.336086,60625.2687803,0.018592,-18.176422,0.019947,-125.370265,0.000801,0.000165,,,-1.074074,,0.001623,0.000052,-0.411228,-0.09549,0.014724,-0.009632,0.001983,,-0.000345,-0.104431,-250.926119,-4.278003,-0.001359,-0.262086,-0.060436,,,-0.00939,-0.007869,,-0.139849,-4.137867,-0.210531,-73.735126,-0.769663,-0.71132,0.008153,,-0.006068,-0.158843,-12.256558,-0.41136,-2.3483,-1.525425,,-0.099743
03/2010,-462.335655,-9.660469,-174.76662,,-0.006905,0.001704,-5.576866,0.022947,,-12.900282,-19.673461,-442.662194,0.000136,,,,,,,,,,,-0.220083,,,,,-115.606798,-14.401505,,-168.990977,-830.482027,-0.181953,-105.55027,-0.366415,,-2.658949,-55.694571,-5.145265,,-0.002637,,-927.264318,-0.024743,-2.537842,,-12.275137,-1.439082,-0.3134,,-330.354507,-1160.825941,,0.058196,-19.613323,0.00077,-122.159465,0.000906,0.000804,,,-1.039458,,,0.000035,-2.133999,0.000687,0.012922,-0.030571,0.001998,,-0.039081,-0.757747,-233.561623,-12.938742,-0.064654,-0.001374,-0.213803,,,-0.230259,-0.00003,,-1.48236,-7.139093,-0.76439,-99.404132,-1.810157,-0.946449,0.001636,0.000646,-0.117557,-0.057078,-19.519855,-0.882822,0.842971,-0.229879,,0.010593
06/2010,-432.721873,-21.926984,-224.222487,,-0.252815,0.001981,-4.461463,-0.00624,,-11.399387,-26.138189,-406.583684,0.000141,,,,,,,,,,,-0.192165,,0.000081,,,-127.915175,-4.232544,,-139.296568,-903.14306,-0.086386,-111.287127,-0.500289,,-9.039973,-50.748097,-7.10643,,-0.002834,,-981.51294,-0.008593,-0.164605,,-13.03329,-1.308678,-0.25899,,-313.882884,-1217.016415,,0.030202,-26.055141,0.000845,-172.55362,0.000906,0.000804,,,-1.252542,,0.004115,0.000046,-2.133999,0.000687,0.011648,-0.019397,0.001998,,-0.039081,-0.416043,-235.503475,-11.287403,-0.069829,-0.001303,-0.679024,,,-0.063418,-0.000048,,-0.297741,-7.335583,-0.867016,-106.512455,-2.893802,-0.604531,0.001549,,-0.05389,-0.227328,-18.174394,-1.093339,0.61697,0.833138,,0.009529
09/2010,-412.450145,-16.277334,-255.688742,,-0.000017,0.00213,-6.499725,0.046055,,-6.449069,-15.706036,-396.744109,0.000143,,,,,,,,,,,-0.145399,,,0.52941,,-111.385635,-4.838167,,-90.126468,-937.484004,-0.087033,-100.048766,-0.620546,0.006275,-2.678299,-49.38933,-9.128441,,-0.002983,,-937.945669,-0.004559,-1.61143,,-15.860785,-1.273224,-0.169123,,-243.729529,-1181.202643,,0.027474,-15.637179,0.000916,-208.589108,0.000906,0.000804,,,-0.593123,,0.003411,0.00005,-2.133999,0.000687,0.008522,-0.037096,0.001998,,-0.039081,-0.246608,-243.256974,-5.67931,-0.032857,-0.000684,-0.120905,,,-0.159304,-0.000104,,-0.333487,-8.470008,-0.541952,-92.794123,-1.906358,-2.117023,,0.002072,-0.052374,-0.233583,-19.277817,-0.891023,-0.572805,-1.130666,,0.01089
12/2010,-425.353414,-8.747398,-246.886736,,-0.115988,0.002246,-1.207576,0.036184,,-22.534797,-12.739898,-412.613516,0.000146,,,,,,,,,,,-0.242075,,,,,-137.94154,-11.351489,,-95.646893,-950.132502,-0.353075,-126.717281,-0.906865,0.154714,-4.082108,-51.208779,-14.077615,,-0.002703,,-966.05367,0.004813,-3.991102,,-6.38027,-1.321434,-0.071052,,-273.394232,-1223.513706,65395.81104365,0.005912,-12.613657,0.000974,-188.851022,0.000906,0.000804,,,-0.283466,,0.010866,0.000051,-2.133999,0.000687,0.004581,-0.038056,0.001998,,-0.039081,-0.148867,-257.460036,-10.076146,-0.064038,-0.000541,-0.2242,,,-0.184446,-0.000085,,-0.204813,-6.803353,-0.721961,-121.695094,-2.486858,-1.009361,,0.000193,-0.077934,-0.163001,-17.846543,-0.621894,0.310416,-0.215737,,0.013028
03/2011,-508.033532,-10.855886,-184.245012,,-0.411399,0.004684,-1.060856,0.049752,-0.041804,-17.875095,-28.29005,-479.743482,0.000313,,,,,,,,,,,-0.154483,,-0.001352,-13.989414,,-117.210501,-7.750592,-0.004043,-89.785092,-976.675128,-1.817713,-112.097954,-1.34595,,-0.72068,-63.905215,-9.795053,0.000061,0.001211,,-778.115358,-0.007168,-17.559285,,-6.46622,-1.225827,-0.15052,,-244.412346,-1221.081325,,0.039298,-28.016054,-0.003324,-136.117279,0.003366,0.000804,,,-0.825896,,0.001126,0.000041,-4.575666,,0.011901,-0.010699,0.000714,-0.038567,-0.030693,-0.898941,-442.965967,-6.477045,-0.229645,-0.017793,-0.292807,,0.000052,-0.089174,-0.164368,,-0.18281,-3.976741,-0.564424,-94.892483,-0.897484,-0.830716,-0.002206,0.028777,-0.329895,-0.034937,-14.795517,-0.710625,2.296082,-0.958095,,0.006149
06/2011,-661.657171,-13.619833,-181.697239,,-0.182334,0.00576,-0.969513,0.059175,-0.083022,-4.990511,-32.710152,-628.947019,0.000325,,,,,,,,,,,-0.193849,,-0.015954,-44.786449,0.000014,-118.651193,-6.630697,-0.005286,-127.29836,-1249.653921,-2.23822,-106.78835,-1.34595,,-2.218869,-83.782195,-7.082737,0.00006,0.000737,,-955.069209,-0.143766,-17.271734,,-12.043599,-1.602933,-0.104346,,-293.211786,-1542.859334,,0.004249,-32.386476,-0.004875,-145.807976,0.003366,0.000804,,,-0.764455,,0.002683,0.000058,-4.575666,,0.025007,-0.009894,0.000714,-0.018997,-0.030693,-0.180751,-587.790125,-4.334148,-0.212224,-0.023631,-0.167468,,0.000054,-0.086344,-0.085816,,-0.318757,-9.125603,-0.5766,-58.160783,-0.637381,-0.657157,-0.041091,,-0.450715,-0.76748,-21.880378,-0.70015,0.611381,-0.788141,,0.006373
09/2011,-698.298403,-34.00141,-205.180958,,-0.001525,0.005755,-1.390044,0.127747,-0.03618,-16.529179,-31.106848,-667.191555,0.000359,,,,,,,,,,,-0.320527,,-0.041415,-42.381819,,-98.998442,-4.383021,-0.005663,-103.474092,-1318.670961,-1.347399,-94.16222,-1.34595,0.001319,-0.58175,-89.681288,-7.942293,0.00007,0.003906,,-969.751378,-0.022344,-14.433569,,-16.23646,-1.717306,-0.20246,,-270.196357,-1588.861213,,0.037992,-31.482215,-0.005383,-140.748104,0.003366,0.000804,,,-2.649303,,,0.00006,-4.575666,,,-0.007235,0.000714,-0.163365,-0.030693,-0.490987,-619.109835,-15.792271,0.423933,-0.018979,-0.379041,,0.000062,-0.105689,-0.080652,,-0.208538,-4.333476,-1.044916,-45.418885,-0.603315,-1.066317,-0.002748,,-0.291082,-0.282541,-22.978512,-0.99839,-0.735556,-0.798919,,0.006105
12/2011,-744.566616,-40.239306,-194.595391,,-0.012948,0.00553,-1.222441,0.074641,-0.062817,-20.52674,-33.54076,-711.025856,0.000308,,,,,,,,,,,-0.211377,,-0.002096,-48.357954,0.00276,-101.266229,-4.166411,-0.00599,-90.994242,-1394.435182,-2.553727,-96.995033,-1.34595,,-0.315708,-94.821433,-9.032561,0.000067,0.000981,,-1004.769498,-0.006562,-21.212343,,1.307333,-1.816015,-0.00758,,-271.737157,-1666.165447,70389.98858177,0.013995,-34.870218,-0.005325,-148.632515,0.003366,0.000804,,,-2.258631,,-0.048,0.000062,-4.575666,,0.021808,-0.006174,0.000714,-0.102066,-0.030693,-0.509626,-661.395949,-9.770611,1.413222,-0.026189,-0.388131,,0.000062,-0.030506,-0.167935,,-0.221699,-5.076148,-0.822522,-44.400305,-0.841113,-0.573807,-0.00358,,-0.245066,-0.10491,-27.425076,-0.807045,1.566683,-1.611728,,0.006892
