,AO: Imports: cif: Advanced Economies: Slovenia,AO: Imports: cif: Advanced Economies: Iceland,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Brunei Darussalam,AO: Imports: cif: Advanced Economies: Lithuania,AO: Imports: cif: Advanced Economies: Slovak Republic,AO: Imports: cif: Advanced Economies: Hong Kong SAR,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Bangladesh,AO: Imports: cif: Advanced Economies: Israel,AO: Imports: cif: Advanced Economies: Cyprus,AO: Imports: cif: Advanced Economies: Australia,AO: Imports: cif: Advanced Economies: Spain,AO: Imports: cif: Advanced Economies: Portugal,AO: Imports: cif: Advanced Economies: Malta,AO: Imports: cif: Advanced Economies: Ireland,AO: Imports: cif: Advanced Economies: Greece,AO: Imports: cif: Advanced Economies: Finland,AO: Imports: cif: Advanced Economies: Sweden,AO: Imports: cif: Advanced Economies: Norway,AO: Imports: cif: Advanced Economies: Netherlands,AO: Imports: cif: Advanced Economies: Luxembourg,AO: Imports: cif: Advanced Economies: Italy,AO: Imports: cif: Advanced Economies: Germany,AO: Imports: cif: Advanced Economies: France,AO: Imports: cif: Advanced Economies: Denmark,AO: Imports: cif: Advanced Economies: Belgium,AO: Imports: cif: Advanced Economies: Austria,AO: Imports: cif: Advanced Economies: United Kingdom,AO: Imports: cif: Advanced Economies: United States,AO: Imports: cif: Advanced Economies: Taiwan,AO: Imports: cif: Euro Area,AO: Imports: cif: Advanced Economies: Vatican,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Fiji,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: French Polynesia,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Bhutan,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Guam,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Montserrat,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: American Samoa,AO: Imports: cif: Advanced Economies: San Marino,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Falkland Islands,AO: Imports: cif: European Union,AO: Imports: cif: Advanced Economies: Latvia,AO: Imports: cif: Advanced Economies: Estonia,AO: Imports: cif: Advanced Economies: Czech Republic,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: China,AO: Imports: cif: Other Countries Not Elsewhere Classified,AO: Imports: cif: Countries or Area Not Specified,AO: Imports: cif: Advanced Economies: Singapore,AO: Imports: cif: Advanced Economies: South Korea,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Indonesia,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: India,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Cambodia,AO: Imports: cif: Advanced Economies: New Zealand,AO: Imports: cif: Advanced Economies: Japan,AO: Imports: cif: Advanced Economies: Canada,AO: Imports: cif: Advanced Economies: Switzerland,AO: Imports: cif,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia,AO: Imports: cif: Emerging and Developing Economies,AO: Imports: cif: Advanced Economies,AO: Imports: cif: Emerging and Developing Economies: Export Earnings: Non-Fuel,AO: Imports: cif: Emerging and Developing Economies: Export Earnings: Fuel,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Honduras,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Curacao,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Guyana,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Panama,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Nicaragua,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Mexico,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Guatemala,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Ecuador,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Costa Rica,AO: Imports: cif: Other Countries Not Elsewhere Classified: North Korea,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Haiti,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Dominica,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: St. Kitts and Nevis,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: St. Vincent & The Grenadines,AO: Imports: cif: Other Countries Not Elsewhere Classified: Cuba,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Western Hemisphere Not Specified,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Trinidad and Tobago,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Suriname,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Jamaica,"AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Venezuela, Republic Bolivariana de",AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Uruguay,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Peru,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Paraguay,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: El Salvador,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Dominican Republic,AO: (DC)Imports: cif: Special Categories,AO: (DC)Imports: cif: Other Countries Not Elsewhere Classified: (Old)Eastern Germany,AO: (DC)Imports: cif: Oil Exporting Countries,AO: (DC)Imports: cif: Developing Countries: (Old)Western Hemisphere,AO: (DC)Imports: cif: Industrial Countries,AO: (DC)Imports: cif: Non-Oil Developing Countries,AO: (DC)Imports: cif: Advanced Economies: (Old)Belgium-Luxembourg,AO: (DC)Imports: cif: Developing Countries,AO: (DC)Imports: cif: Euro Area,AO: (DC)Imports: cif: APEC,AO: (DC)Imports: cif: Emerging and Developing Economies: Western Hemisphere: St. Lucia,AO: (DC)Imports: cif: Emerging and Developing Economies: Western Hemisphere: Netherlands Antilles,AO: (DC)Imports: cif: Emerging and Developing Economies: Western Hemisphere: Greenland,AO: (DC)Imports: cif: Emerging and Developing Economies: Western Hemisphere: Grenada
09/2002,0.212436,3.048582,,0.071891,0.041757,4.674397,0.097077,9.174621,0.338712,0.594929,6.99425,96.759426,1.40173,2.181619,0.341747,0.055792,4.884378,1.818127,14.079583,0.296134,11.965063,3.322905,27.067114,4.605922,44.661215,0.220663,14.268871,67.470668,0.31906,211.249238,0.002388,0.002376,0.000634,0.005321,0.00068,0.000269,0.007475,0.001154,0.000269,235.423736,1.179732,0.057469,0.04198,11.926984,39.110506,35.646727,6.412121,4.907914,1.370946,5.46014,0.001806,0.246609,48.63756,0.732597,18.071929,646.523555,33.903348,170.603277,401.163045,632.478745,14.04481,0.001806,,,,,,,,,15.714389,0.000955,0.00027,0.000235,0.090016,0.001089,0.00762,,0.000556,0.000483,0.002429,0.048941,0.270117,0.236817,,0.000558,,,10.087,35.1869,471.838,278.024,,288.111,328.92,185.966,0.000464,0.001096,0.000269,0.000269
10/2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000365,,,0.000365,,,,,,,,,,,,,,,,,,,,,,,0.002456,,,,,,,,,21.366788,0.001299,0.000367,0.00032,0.122394,0.001481,0.010361,,0.000755,0.000656,0.003302,0.066914,0.280262,0.322,,0.000758,,,,37.5255,,,,,,,0.00063,0.00149,0.000366,0.000366
11/2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000438,,,0.000438,,,,,,,,,,,,,,,,,,,,,,,0.002946,,,,,,,,,25.632284,0.001558,0.000441,0.000384,0.146828,0.001776,0.012429,,0.000906,0.000787,0.003961,0.080716,0.287917,0.386281,,0.00091,,,,32.512,,,,,,,0.000756,0.001787,0.000439,0.000439
12/2002,0.218583,3.048582,,0.065397,0.025075,5.639305,0.097077,9.174621,0.462131,0.627819,9.130629,122.537728,1.300308,1.853589,0.517463,0.212252,4.561677,8.001697,16.31712,0.39077,21.951756,5.695099,26.277407,5.789575,53.743926,0.241031,19.944362,115.042152,0.86178,262.12649,0.003555,0.003537,0.000943,0.007923,0.001013,0.000192,0.011129,0.001717,0.000192,293.385659,1.179732,0.006494,0.05139,15.094131,58.231964,53.074715,8.083118,7.307435,2.041214,8.129648,0.00269,1.285964,51.520646,1.155544,21.762769,851.110595,40.305198,213.813718,525.990198,830.879143,20.231452,0.001291,,,,,0.989886,,,,11.228857,0.000683,0.000193,0.000168,0.064322,0.000778,0.005445,,0.000397,0.000345,0.001735,0.035554,0.262066,0.16922,,0.000398,,,10.2466,21.3372,645.475,319.026,,329.272,403.989,269.394,0.000331,0.000783,0.000192,0.000192
01/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000239,,,0.000239,,,,,,,,,,,,,,,,,,,,,,,0.001609,,,,,,,,,13.998177,0.000851,0.000241,0.00021,0.080185,0.00097,0.006788,,0.000495,0.00043,0.002163,0.044565,0.267037,0.210954,,0.000497,,,,16.42,,,,,,,0.000413,0.000976,0.00024,0.00024
02/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000297,,,0.000297,,,,,,,,,,,,,,,,,,,,,,,0.001995,,,,,,,,,17.357587,0.001055,0.000298,0.00026,0.099429,0.001203,0.008417,,0.000614,0.000533,0.002683,,0.273066,0.261581,,0.000616,,,,33.7066,,,,,,,0.000512,0.00121,0.000298,0.000298
03/2003,0.212436,3.048582,,0.222866,0.000719,3.458969,0.097077,9.174621,0.44261,1.563056,6.56869,110.750675,1.659375,1.899955,0.311929,0.08235,11.158262,0.998957,15.935128,0.548904,11.292097,5.620776,29.358986,5.832773,48.853269,1.101263,30.77989,86.281614,0.55014,236.046459,0.002616,0.002602,0.000694,0.00583,0.000746,0.000196,0.00819,0.001264,0.000196,284.861054,1.179732,0.004699,0.023392,13.405312,42.84852,39.053689,7.487492,5.376991,1.501975,5.981996,0.00198,0.250303,47.559722,1.148403,18.016577,722.538481,36.068234,171.876189,468.760083,707.284261,15.25422,0.001321,,,,,,,,,11.489787,0.000699,0.000198,0.000172,0.065816,0.000796,0.005571,,0.000406,0.000353,0.001776,0.086092,0.262535,0.173152,,0.000408,,,4.33648,21.1468,570.431,294.199,,298.536,374.529,203.802,0.000339,0.000801,0.000197,0.000197
04/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000197,,,0.000197,,,,,,,,,,,,,,,,,,,,,,,0.001325,,,,,,,,,11.529322,0.000701,0.000198,0.000173,0.066043,0.000799,0.005591,,0.000408,0.000354,0.001782,0.011293,0.262606,0.173748,,0.000409,,,,21.245,,,,,,,0.00034,0.000804,0.000198,0.000198
05/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000179,,,0.000179,,,,,,,,,,,,,,,,,,,,,,,0.001203,,,,,0.081922,,,,10.471173,0.000637,0.00018,0.000157,0.059982,0.000726,0.005078,,0.00037,0.000322,0.001618,,0.260707,0.157802,,0.000372,,,,25.8086,,,,,,,0.000309,0.00073,0.000179,0.000179
06/2003,0.253573,3.048582,,0.199129,0.330275,3.813804,0.097077,9.174621,0.260333,1.038944,7.999352,109.255556,1.598333,3.354729,0.646461,0.066267,7.348064,8.558567,14.172283,0.40461,14.997695,5.706605,37.839563,4.11172,48.002048,0.818422,29.028983,73.922356,0.1961,247.08775,0.002394,0.002382,0.000636,0.005336,0.000682,0.000294,0.007495,0.001157,0.000294,288.167703,1.179732,0.002784,0.015245,17.723894,39.214373,35.741395,6.757014,4.920948,1.374587,5.47464,0.001812,0.633092,55.816864,2.766851,16.846496,720.568369,38.636705,170.523049,475.089552,706.489956,14.078413,0.001978,,,,,,,,,17.21116,0.001046,0.000296,0.000258,0.09859,0.001193,0.008346,,0.000608,0.000529,0.00266,0.044142,0.272803,0.259374,,0.000611,,,4.0654,33.2058,602.224,314.849,,318.914,392.53,204.264,0.000508,0.0012,0.000295,0.000295
07/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000314,,,0.000314,,,,,,,,,,,,,,,,,,,,,,,0.002113,,,,,2.334765,,,,18.387304,0.001118,0.000316,0.000276,0.105327,0.001274,0.008916,,0.00065,0.000565,0.002842,0.007771,0.274914,0.277099,,0.000653,,,,40.5481,,,,,,,0.000542,0.001282,0.000315,0.000315
08/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000357,,,0.000357,,,,,,,,,,,,,,,,,,,,,,,0.002402,,,,,,,,,20.89706,0.001271,0.000359,0.000313,0.119704,0.001448,0.010133,,0.000739,0.000642,0.00323,0.011691,0.279419,0.314921,,0.000742,,,,32.855,,,,,,,0.000617,0.001457,0.000358,0.000358
09/2003,0.212436,3.048582,,0.132957,0.150362,3.818927,0.150134,9.174621,0.266497,0.752005,29.080771,124.545872,1.526488,0.734795,0.412079,0.429063,6.713551,3.161085,164.052392,0.311302,12.736046,8.210603,52.642307,4.782049,42.89375,0.188201,30.480642,120.794259,10.7431,439.710279,0.003805,0.003786,0.00101,0.008479,0.001085,0.000394,0.011911,0.001838,0.000394,484.202035,1.179732,0.004626,0.088659,23.817027,62.318692,56.799507,9.112425,7.820272,2.184467,8.700189,0.002878,0.649255,49.880806,2.745726,20.630682,1079.737074,52.661112,236.506307,724.112568,1058.181894,21.55518,0.002647,,,,,,,,,23.03001,0.0014,0.000396,0.000345,0.131922,0.001596,0.011167,,0.000814,0.000707,0.003559,0.005583,0.283247,0.347065,,0.000817,,,4.27425,33.7028,1114.72,392.136,,396.41,859.159,300.279,0.000679,0.001606,0.000395,0.000395
10/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000265,,,0.000265,,,,,,,,,,,,,,,,,,,,,,,0.001782,,,,,,,,,15.506185,0.000943,0.000267,0.000232,0.088823,0.001075,0.007519,,0.000548,0.000476,0.002396,0.040269,0.269743,0.23368,,0.00055,,,,26.856,,,,,,,0.000457,0.001081,0.000266,0.000266
11/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000322,,,0.000322,,,,,,,,,,,,,,,,,,,,,,,0.002163,,,,,,,,,18.822819,0.001144,0.000324,0.000282,0.107822,0.001304,0.009127,,0.000665,0.000578,0.002909,0.044058,0.275696,0.283662,,0.000668,,,,25.3473,,,,,,,0.000555,0.001312,0.000323,0.000323
12/2003,0.2195,3.048582,,0.131701,0.058615,6.432462,0.741803,9.174621,0.477904,0.812202,12.956166,177.150764,2.04497,2.253647,0.353599,0.176112,7.234789,5.743568,15.389253,0.930255,19.683349,7.76707,32.274338,6.643649,40.512794,0.674978,29.313164,101.361463,0.63282,314.24191,0.003109,0.003093,0.000825,0.00693,0.000886,0.000284,0.009735,0.001502,0.000284,359.179151,1.179732,0.007163,0.16527,46.652686,50.931403,46.420721,9.829785,6.3913,1.785306,7.110432,0.002353,1.407177,56.385636,3.622147,18.063795,903.617967,76.505133,225.756892,580.508951,885.745286,17.872681,0.001908,,,,,0.003413,,,,16.59887,0.001009,0.000285,0.000249,0.095083,0.00115,0.008049,,0.000587,0.00051,0.002565,,0.271704,0.250147,,0.000589,,,4.28193,28.3536,756.271,403.599,,407.881,511.591,313.558,0.00049,0.001157,0.000285,0.000285
01/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000503,,,0.000503,,,,,,,,,,,,,,,,,,,,,,,0.003382,,,,,0.013654,,,,29.425832,0.001789,0.000506,0.000441,0.168559,0.002039,0.014269,,0.00104,0.000904,0.004548,,0.294726,0.44345,,0.001044,,,,26.1762,,,,,,,0.000868,0.002052,0.000504,0.000504
02/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000262,,,0.000262,,,,,,,,,,,,,,,,,,,,,,,0.001764,,,,,,,,,15.346602,0.000933,0.000264,0.00023,0.087909,0.001064,0.007442,,0.000543,0.000471,0.002372,0.007861,0.269457,0.231275,,0.000545,,,,25.8268,,,,,,,0.000453,0.00107,0.000263,0.000263
03/2004,0.212436,3.048582,,0.471778,,3.048009,0.831894,9.174621,0.318506,0.703253,8.242885,132.750294,2.670656,3.278501,0.270566,0.155517,3.983553,1.03446,18.911404,0.528591,17.047649,6.578606,39.715079,6.000809,40.31194,0.399484,22.64891,132.065281,0.51622,273.046747,0.003791,0.003773,0.001007,0.00845,0.001081,0.000296,0.01187,0.001832,0.000296,307.431876,1.179732,0.003123,0.262713,29.881754,62.107174,56.606721,8.616524,7.793729,2.177052,8.670658,0.002869,1.752484,56.438499,3.243641,19.3947,900.275041,60.459897,228.782788,552.778358,878.810369,21.464672,0.001992,,,,,,,,,17.330436,0.001054,0.000298,0.00026,0.099273,0.001201,0.008404,,0.000613,0.000532,0.002678,0.043701,0.273017,0.261171,,0.000615,,,5.54624,38.0606,710.159,824.149,,829.695,446.436,777.123,0.000511,0.001208,0.000297,0.000297
04/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000318,,,0.000318,,,,,,,,,,,,,,,,,,,,,,,0.002135,,,,,0.00512,,,,18.579846,0.00113,0.000319,0.000278,0.10643,0.001288,0.009009,,0.000657,0.000571,0.002871,0.024858,0.27526,0.28,,0.000659,,,,36.2689,,,,,,,0.000548,0.001295,0.000318,0.000318
05/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00034,,,0.00034,,,,,,,,,,,,,,,,,,,,,,,0.00229,,,,,,,,,19.922305,0.001211,0.000343,0.000299,0.11412,0.001381,0.00966,,0.000704,0.000612,0.003079,0.036683,0.277669,0.300231,,0.000707,,,,42.6281,,,,,,,0.000588,0.001389,0.000342,0.000342
06/2004,0.221442,3.048582,,0.0458,0.044243,3.746128,0.159528,9.174621,0.169695,0.809056,6.677031,126.929281,1.650037,2.98954,1.096351,0.308748,7.369971,7.780082,18.36601,0.681415,17.198308,5.449871,33.242767,4.020099,49.4903,0.241239,66.338307,88.458087,0.30104,265.985174,0.00367,0.003653,0.000974,0.008182,0.001046,0.00037,0.011493,0.001774,0.00037,344.675848,1.179732,0.003364,0.066282,31.638571,60.132171,54.806632,8.671948,7.545888,2.107822,8.394932,0.002777,2.823662,52.410818,3.40407,18.429839,922.388397,66.573731,257.054399,550.395195,901.562072,20.826325,0.002486,,,,,3.872501,,,,21.625852,0.001315,0.000372,0.000324,0.123878,0.001499,0.010487,,0.000765,0.000664,0.003342,0.061458,0.280727,0.325904,,0.000767,,,6.42674,56.173,710.494,935.699,,942.126,424.133,770.346,0.000638,0.001508,0.000371,0.000371
07/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000373,,,0.000373,,,,,,,,,,,,,,,,,,,,,,,0.002506,,,,,0.157016,,,,21.805948,0.001326,0.000375,0.000327,0.12491,0.001511,0.010574,,0.000771,0.00067,0.00337,0.052532,0.28105,0.328618,,0.000774,,,,45.5049,,,,,,,0.000643,0.00152,0.000374,0.000374
08/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000338,,,0.000338,,,,,,,,,,,,,,,,,,,,,,,0.002273,,,,,2.283564,,,,19.775273,0.001202,0.00034,0.000296,0.113278,0.00137,0.009589,,0.000699,0.000607,0.003056,,0.277405,0.298015,,0.000702,,,,38.6338,,,,,,,0.000583,0.001379,0.000339,0.000339
09/2004,0.232168,3.048582,,0.046283,0.056996,4.063865,0.140858,9.174621,0.267026,0.359944,10.677529,142.49081,1.941604,1.558271,0.55104,0.704205,16.13888,1.132813,16.878379,0.478221,15.939364,8.850312,34.43914,5.504332,42.464778,0.584084,20.401743,120.561066,0.69854,279.341713,0.004348,0.004327,0.001154,0.009693,0.001239,0.000507,0.013616,0.002101,0.000507,323.838171,1.179732,0.001771,2.053434,29.165745,71.237449,64.928384,8.179736,8.939472,2.497097,9.945319,0.003291,1.147603,63.825648,1.464249,19.390856,972.344302,74.083311,270.171548,566.006921,947.928609,24.415693,0.003408,,,,,0.013654,,,,29.651292,0.001803,0.00051,0.000444,0.16985,0.002055,0.014378,,0.001048,0.000911,0.004582,0.032708,0.295131,0.446848,,0.001052,,,6.97165,44.0392,707.214,935.314,,942.285,459.387,826.904,0.000875,0.002067,0.000508,0.000508
10/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000544,,,0.000544,,,,,,,,,,,,,,,,,,,,,,,0.003657,,,,,0.088748,,,,31.820977,0.001935,0.000547,0.000477,0.182279,0.002205,0.01543,,0.001125,0.000977,0.004918,0.05894,0.299025,0.479545,,0.001129,,,,47.0736,,,,,,,0.000939,0.002219,0.000545,0.000545
11/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000358,,,0.000358,,,,,,,,,,,,,,,,,,,,,,,0.002406,,,,,3.853727,,,,20.935376,0.001273,0.00036,0.000314,0.119923,0.001451,0.010152,,0.00074,0.000643,0.003235,,0.279487,0.315498,,0.000743,,,,55.7942,,,,,,,0.000618,0.00146,0.000359,0.000359
12/2004,0.212436,3.048582,,0.026661,0.139406,3.943775,0.135112,9.174621,0.169695,0.577293,19.018199,190.429118,2.188149,1.098727,0.468685,0.927659,8.788283,3.75445,18.562943,1.930699,19.757684,6.89884,53.233801,4.137488,52.773114,0.72245,44.69354,120.871991,0.8321,369.739524,0.004576,0.004553,0.001215,0.010199,0.001304,0.000379,0.014326,0.002212,0.000379,430.482123,1.179732,0.001526,0.272451,44.076445,74.954956,68.316654,11.792039,9.405975,2.627408,10.464312,0.003462,1.468037,294.649175,1.879226,19.242603,1352.896844,89.956001,301.347293,908.277941,1327.279602,25.617242,0.002551,,,,,0.849936,,,,22.193409,0.001349,0.000382,0.000333,0.12713,0.001538,0.010762,,0.000785,0.000682,0.00343,0.065704,0.281745,0.334457,,0.000788,,,7.11056,43.4807,1154.68,1029.71,,1036.82,604.218,1153.57,0.000655,0.001547,0.00038,0.00038
01/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000484,,,0.000484,,,,,,,,,,,,,,,,,,,,,,,0.003253,,,,,0.02048,,,,28.299937,0.001721,0.000487,0.000424,0.162109,0.001961,0.013723,,0.001001,0.000869,0.004374,0.094098,0.292705,0.426483,0.00154,0.001004,,,,44.9492,,,,,,,0.000835,0.001973,0.000485,0.000485
02/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000985,,,0.000985,,,,,,,,,,,,,,,,,,,,,,,0.006628,,,,,2.143614,,,,57.666646,0.003506,0.000992,0.000864,0.330329,0.003996,0.027963,,0.002039,0.001771,0.008912,0.012645,0.345412,0.869042,0.00154,0.002046,,,,39.3434,,,,,,,0.001701,0.004021,0.000989,0.000989
03/2005,0.220374,3.048582,,0.013762,0.405131,3.888708,0.171541,9.174621,0.194293,0.437512,16.13921,158.918192,2.26555,1.453366,0.809836,0.096082,5.452735,17.876282,19.928557,0.337146,23.027303,7.499333,44.714551,4.370302,46.700973,0.512278,35.322183,272.991916,0.46322,324.417342,0.009348,0.009302,0.002482,0.020836,0.002663,0.001148,0.029267,0.004517,0.001148,371.571255,1.179732,0.001673,0.709399,41.228668,153.133204,139.571133,11.937289,19.216437,5.367802,21.378621,0.007073,3.069622,64.2594,2.604258,27.881694,1495.33291,95.474183,395.493206,807.135367,1444.44743,50.88548,0.007718,,,,,1.619658,,,,67.15601,0.004083,0.001155,0.001006,0.384687,0.004654,0.032564,,0.002374,0.002062,0.010379,,0.362444,1.012048,0.00154,0.002383,,,9.04172,55.0696,1071.46,910.322,,919.364,536.189,957.462,0.001981,0.004682,0.001151,0.001151
04/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00055,,,0.00055,,,,,,,,,,,,,,,,,,,,,,,0.003698,,,,,1.03938,,,,32.172024,0.001956,0.000553,0.000482,0.18429,0.00223,0.0156,,0.001137,0.000988,0.004972,0.029935,0.299655,0.484836,0.00154,0.001142,,,,54.9656,,,,,,,0.000949,0.002243,0.000551,0.000551
05/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000579,,,0.000579,,,,,,,,,,,,,,,,,,,,,,,0.003897,,,,,2.085587,,,,33.907179,0.002062,0.000583,0.000508,0.194229,0.00235,0.016442,,0.001199,0.001041,0.00524,0.043684,0.302769,0.510985,0.00154,0.001203,,,,49.5431,,,,,,,0.001,0.002364,0.000581,0.000581
06/2005,0.256727,3.048582,,0.041203,0.047459,5.137989,0.237064,9.174621,0.19206,0.270294,9.670981,155.155783,1.977382,2.73966,0.335455,0.330329,11.805357,18.28189,20.158339,0.343247,29.018385,11.723677,48.980187,3.359841,49.690674,0.58552,40.386108,124.1367,1.0759,332.427789,0.006178,0.006148,0.001639,0.013771,0.001761,0.0006,0.019343,0.002985,0.0006,389.70411,1.179732,0.000989,0.402106,60.920877,101.209197,92.245717,8.402836,12.700578,3.547701,14.129614,0.004675,2.88097,71.683558,3.8698,20.70575,1221.581051,100.106859,358.366305,669.759832,1187.478093,34.102958,0.004037,,,,,0.358407,,,,35.12298,0.002135,0.000604,0.000526,0.201194,0.002434,0.017031,,0.001242,0.001079,0.005428,0.13391,0.304951,0.529307,0.00154,0.001246,,,9.58744,49.8713,906.311,940.099,,949.687,556.678,795.631,0.001036,0.002449,0.000602,0.000602
07/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000761,,,0.000761,,,,,,,,,,,,,,,,,,,,,,,0.005116,,,,,1.196396,,,,44.515817,0.002707,0.000765,0.000667,0.254998,0.003085,0.021586,,0.001574,0.001367,0.00688,0.044507,0.321809,0.670858,0.00154,0.00158,,,,67.7198,,,,,,,0.001313,0.003104,0.000763,0.000763
08/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000683,,,0.000683,,,,,,,,,,,,,,,,,,,,,,,0.004593,,,,,0.397661,,,,39.961104,0.00243,0.000687,0.000599,0.228908,0.002769,0.019377,,0.001413,0.001227,0.006176,0.042041,0.313635,0.602218,0.00154,0.001418,,,,82.5365,,,,,,,0.001179,0.002786,0.000685,0.000685
09/2005,0.251751,3.048582,,0.123261,1.009519,7.718269,0.097077,9.174621,0.197681,0.467332,15.762231,169.714131,1.474827,1.874392,0.464421,0.439156,8.376481,13.678192,19.775684,0.316557,21.623355,9.744097,52.81504,3.590003,47.01351,0.342433,65.546381,147.456056,0.72928,344.122778,0.007862,0.007822,0.002087,0.01752,0.002241,0.000757,0.024612,0.003799,0.000757,425.566623,1.179732,0.001,1.657534,69.520405,128.773584,117.368895,9.989854,16.159588,4.51392,17.977824,0.005949,4.055157,75.51502,24.455793,22.582803,1438.962447,115.482465,434.484583,758.335385,1395.95032,43.012127,0.00509,,,,,8.688807,,,,44.28774,0.002693,0.000761,0.000664,0.253692,0.003069,0.021475,,0.001566,0.00136,0.006844,0.013341,0.3214,0.667421,0.00154,0.001572,,,9.80017,80.5639,1019.57,1057.14,,1066.94,574.255,903.001,0.001307,0.003088,0.000759,0.000759
10/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000764,,,0.000764,,,,,,,,,,,,,,,,,,,,,,,0.005139,,,,,12.247275,,,,44.713064,0.002719,0.000769,0.00067,0.256128,0.003099,0.021682,,0.001581,0.001373,0.00691,0.132108,0.322163,0.67383,0.00154,0.001587,,,,70.0911,,,,,,,0.001319,0.003118,0.000766,0.000766
11/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000784,,,0.000784,,,,,,,,,,,,,,,,,,,,,,,0.005275,,,,,18.502328,,,,45.892942,0.00279,0.000789,0.000688,0.262887,0.00318,0.022254,,0.001623,0.001409,0.007092,0.098912,0.324281,0.691611,0.00154,0.001629,,,,78.6607,,,,,,,0.001354,0.0032,0.000787,0.000787
