,AO: Imports: cif: Advanced Economies: Iceland,"AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Macedonia, Former Yugoslav Republic",AO: Imports: cif: Advanced Economies: Cyprus,AO: Imports: cif: Advanced Economies: Malta,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Georgia,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Bhutan,AO: Imports: cif: Advanced Economies: Slovak Republic,"AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Azerbaijan, Republic of",AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Samoa,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Guam,"AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Serbia, Republic of",AO: Imports: cif: Emerging and Developing Economies: Europe: CIS,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Romania,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Poland,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Croatia,AO: Imports: cif: Advanced Economies: Lithuania,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Hungary,AO: Imports: cif: Advanced Economies: Slovenia,AO: Imports: cif: Advanced Economies: Latvia,AO: Imports: cif: Advanced Economies: Estonia,AO: Imports: cif: Advanced Economies: Czech Republic,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: China,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Bulgaria,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Belarus,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Papua New Guinea,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Asia Not Specified,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Vietnam,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Thailand,AO: Imports: cif: Advanced Economies: Singapore,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Philippines,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Malaysia,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Macau SAR,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Lao People Democratic Republic,AO: Imports: cif: Advanced Economies: South Korea,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Indonesia,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: India,AO: Imports: cif: Advanced Economies: Hong Kong SAR,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Sri Lanka,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Cambodia,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Bangladesh,AO: Imports: cif: Advanced Economies: Israel,AO: Imports: cif: Advanced Economies: New Zealand,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Turkey,AO: Imports: cif: Advanced Economies: Spain,AO: Imports: cif: Advanced Economies: Portugal,AO: Imports: cif: Advanced Economies: Ireland,AO: Imports: cif: Advanced Economies: Greece,AO: Imports: cif: Advanced Economies: Finland,AO: Imports: cif: Emerging and Developing Economies: Europe,AO: Imports: cif: Advanced Economies: Japan,AO: Imports: cif: Advanced Economies: Canada,AO: Imports: cif: Advanced Economies: Switzerland,AO: Imports: cif: Advanced Economies: Sweden,AO: Imports: cif: Advanced Economies: Norway,AO: Imports: cif: Advanced Economies: Netherlands,AO: Imports: cif: Advanced Economies: Luxembourg,AO: Imports: cif: Advanced Economies: Italy,AO: Imports: cif: Advanced Economies: Germany,AO: Imports: cif: Advanced Economies: France,AO: Imports: cif: Advanced Economies: Denmark,AO: Imports: cif: Advanced Economies: Belgium,AO: Imports: cif: Advanced Economies: Austria,AO: Imports: cif: Advanced Economies: United Kingdom,AO: Imports: cif: Advanced Economies: United States,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Brunei Darussalam,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Gibraltar,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Bosnia & Herzegovina,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Albania,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Nauru,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: American Samoa,"AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Marshall Islands, Republic",AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Armenia,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: New Caledonia,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Myanmar,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Timor-Leste,AO: Imports: cif: Advanced Economies: Taiwan,AO: Imports: cif: Advanced Economies: Vatican,AO: (DC)Imports: cif: Developing Countries: (Old)Asia,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Oceania Not Specified,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: (Old)Czechoslovakia,AO: (DC)Imports: cif: Advanced Economies: (Old)Belgium-Luxembourg,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Mongolia,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: (Old)Central and Eastern Europe,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Maldives,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Tuvalu,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Tonga,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: (Old)Serbia & Montenegro,"AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Micronesia, Federated States of",AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: French Polynesia,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Fiji,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Vanuatu,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Palau,AO: (DC)Imports: cif: Advanced Economies: San Marino,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Solomon Islands,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Nepal,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Faroe Islands,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Kiribati,"AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: (Old)Yugoslavia, Socialist Fed. Rep."
09/2004,1.016194,,0.056565,0.789198,,0.004035,0.024475,,0.000875,0.000516,,0.601456,29.622466,0.053305,0.066574,,0.006745,0.097078,0.090544,0.393244,0.000646,1.87396,8.334722,0.008186,,0.000921,1.115529,2.214076,10.70571,3.267314,0.050841,1.288457,0.312903,0.014522,3.72115,1.039443,4.139845,1.235205,0.650823,0.00137,0.032359,3.058207,0.665083,2.20888,3.278553,48.567933,0.138159,0.119201,0.64668,3.565352,22.978638,0.422499,7.209297,2.882266,0.446967,6.379672,0.128393,5.814084,2.215975,13.898632,2.941207,17.05878,0.031584,8.530602,51.458043,,0.326579,,,0.007659,0.005668,0.000923,2.858698,,0.002657,0.000541,0.001914,0.16218,0.00181,217.766,0,,,0.002463,3.48021,,0.00043,0.00054,0.097159,0.000076,0.000481,0.001801,0.00043,0.000028,0.000875,0.000569,0.00151,0.000937,0.000732,
10/2004,1.016194,,0.056565,0.667053,,0.00433,0.016998,,0.000939,0.000554,,0.644564,29.53937,0.549626,0.463554,1.146762,0.02029,0.082586,0.070812,0.393244,0.000205,0.155062,10.020311,0.024182,,0.000988,1.197156,2.249709,8.573446,3.93712,0.000234,1.198079,,0.015585,3.993439,1.115503,4.442771,1.418102,0.655807,0.00147,0.032359,3.058207,0.857175,0.997461,7.468341,63.539587,0.285372,0.176712,0.058096,4.564573,22.6715,0.620016,7.405222,2.252294,0.573129,5.185225,0.548899,6.045058,1.946895,12.917186,1.289933,21.13931,0.114708,16.59249,58.45385,,0.350476,,,0.00822,0.006082,0.000991,3.807113,,0.002657,0.000581,0.002054,0.37736,0.001943,231.638,0,,,0.002463,4.06686,,0.000462,0.000579,0.19146,0.000082,0.000516,0.001933,0.000462,0.00003,0.000939,0.000611,0.00162,0.001006,0.000786,
11/2004,1.016194,,0.056565,0.570258,,0.002849,0.020331,,0.000618,0.000364,,0.428284,31.794601,0.038055,0.121302,,0.000893,0.006642,0.070812,0.393244,0.0004,0.054108,22.103854,0.017245,,0.00065,0.787622,2.070934,1.298624,3.743642,0.00488,1.1714,,0.010254,2.627328,0.733902,2.922949,1.808277,0.6308,0.000967,0.032359,3.058207,0.24292,1.516736,6.038355,64.519265,0.131412,0.074019,0.471662,2.632789,250.655892,0.586795,5.871831,5.369421,1.613375,6.916467,1.284218,6.879333,2.650598,15.095282,1.494813,15.024434,0.448902,16.140032,26.117678,,0.230582,,,0.005408,0.004002,0.000652,2.13023,,0.002657,0.000382,0.001352,0.22154,0.001278,222.079,0,,,0.002463,2.45198,,0.000304,0.000381,0.199006,0.000054,0.000339,0.001272,0.000304,0.00002,0.000618,0.000402,0.001066,0.000662,0.000517,
12/2004,1.016194,,0.056565,0.950838,,0.00302,0.102077,,0.000655,0.000386,,0.453279,28.62203,0.059013,0.019465,,0.005478,0.261222,0.070812,0.393244,0.000921,0.063281,11.95228,0.061183,,0.000689,0.834952,2.091595,4.103594,4.111277,,5.019723,,0.01087,2.785208,0.778003,3.098592,0.717396,0.63369,0.001025,0.070394,3.058207,0.367942,1.651123,5.511503,62.370266,0.681943,0.217954,0.397901,2.939429,21.321783,0.672415,5.96555,1.166568,1.567946,6.461251,0.097582,6.833293,2.301347,25.221333,1.352742,16.60937,0.15884,11.961018,36.300463,,0.244438,,,0.005733,0.004242,0.000691,2.407411,,0.002657,0.000405,0.001433,0.2332,0.001355,236.039,0,,,0.002463,2.94289,,0.000322,0.000404,0.110266,0.000057,0.00036,0.001348,0.000322,0.000021,0.000655,0.000426,0.00113,0.000701,0.000548,
01/2005,1.016194,,0.081163,0.629216,,0.003851,0.221836,,0.000835,0.000492,,0.574607,30.403124,0.02797,0.000045,,0.00756,0.197879,0.070812,0.393244,0.000165,0.101807,17.472976,0.000393,,0.000879,1.064689,2.191883,2.737818,5.081807,0.020224,1.243627,,0.013861,3.551559,0.992071,3.951172,1.283138,0.647718,0.001307,0.032359,3.058207,1.090762,1.213877,3.713534,50.249226,0.810612,0.112366,0.000533,2.540278,22.930451,0.679673,6.657247,0.845448,0.491736,5.310055,0.096724,5.141812,2.573597,16.738118,1.147225,18.905811,0.02785,10.28947,38.08828,,0.311695,,,0.00731,0.005409,0.000881,1.865267,,0.002657,0.000517,0.001827,0.0848,0.001728,196.873,0,,,0.002463,1.88722,,0.000411,0.000515,0.112513,0.000073,0.000459,0.001719,0.000411,0.000027,0.000835,0.000543,0.001441,0.000895,0.000699,
02/2005,1.016194,,0.056565,0.826296,,0.007847,0.154844,,0.001701,0.001003,,1.158078,30.317326,0.012932,0.125966,,0.006202,0.045635,0.07875,0.393244,0.000703,0.245051,12.083111,0.018008,,0.001791,2.169512,2.674173,1.070676,2.793683,0.031171,1.300165,,0.028244,7.236995,2.021538,8.051283,0.976576,0.715183,0.002664,0.106823,3.058207,0.733947,5.510193,4.496894,46.005785,0.437168,0.124097,0.066203,7.847878,20.665446,1.08403,10.141998,1.366125,8.698213,7.263422,0.112887,7.928845,2.012046,10.452292,1.748578,10.570674,0.285295,9.38083,124.292162,,0.63514,,,0.014896,0.011022,0.001796,6.485208,,0.002657,0.001053,0.003723,0.12402,0.00352,168.749,0,,,0.002463,7.65753,,0.000837,0.00105,0.135511,0.000148,0.000935,0.003503,0.000837,0.000054,0.001701,0.001107,0.002936,0.001823,0.001424,
03/2005,1.016194,,0.056565,0.810038,,0.009138,0.028451,,0.001981,0.001168,,1.346619,34.753733,0.033987,0.060008,,,0.668944,0.070812,0.393244,0.000805,0.362541,11.672581,0.107527,,0.002086,2.526517,2.830017,1.974347,4.061799,,3.142304,,0.032891,8.427883,2.354193,9.376166,1.628994,0.736983,0.003102,0.032359,3.058207,1.244913,1.123462,7.928782,62.663181,0.205586,0.573373,0.029346,4.422233,20.663503,0.840555,11.082449,3.241162,8.686333,7.35508,0.127535,9.956646,2.91369,17.524141,1.474499,17.224488,0.199133,15.651883,110.611474,,0.739656,,,0.017347,0.012836,0.002091,2.837355,,0.002657,0.001226,0.004336,0.2544,0.0041,202.282,0,,,0.002463,2.3207,,0.000975,0.001223,0.101648,0.000173,0.001088,0.00408,0.000975,0.000063,0.001981,0.00129,0.003419,0.002123,0.001658,
04/2005,1.016194,,0.056565,0.64836,,0.004378,0.016054,,0.000949,0.00056,,0.651539,40.655627,0.04754,0.001614,,0.010045,0.133465,0.070812,0.393244,,0.064118,27.617046,0.013095,,0.000999,1.210363,2.255474,1.548025,3.167449,,1.576609,,0.015757,4.037495,1.127809,4.491783,1.677817,0.656614,0.001486,0.117372,3.058207,0.941889,2.029099,2.465376,50.997456,0.855643,0.111837,0.146538,3.443901,25.457519,0.852982,6.832211,5.412819,12.053596,7.568014,0.096724,7.530914,4.683516,11.175995,1.260545,15.424903,0.372121,10.431501,34.82357,,0.354342,,,0.00831,0.006149,0.001002,2.678221,,0.002657,0.000587,0.002077,0.72716,0.001964,212.109,0,,,0.002463,3.05866,,0.000467,0.000586,0.098049,0.000083,0.000521,0.001954,0.000467,0.00003,0.000949,0.000618,0.001638,0.001017,0.000794,
05/2005,1.016194,,0.056717,0.742811,,0.004614,0.014763,,0.001,0.00059,,0.686015,29.386643,0.032666,0.036856,,0.031158,0.246807,0.103753,0.393244,0.000829,0.064146,16.717433,0.007573,,0.001053,1.275642,2.283971,1.312227,2.669297,0.002902,1.099603,,0.016607,4.255252,1.188636,4.734042,1.709622,0.6606,0.001566,0.05439,3.058207,0.697472,1.080461,2.77172,52.438446,1.379904,0.149599,0.166234,2.683059,23.284626,1.595497,6.924385,2.49064,0.605002,5.248606,0.096724,10.703785,3.66972,24.049112,1.043843,18.067207,0.152942,9.81522,45.705936,,0.373453,,,0.008759,0.006481,0.001056,1.876747,,0.002657,0.000619,0.002189,0.14946,0.00207,194.303,0,,,0.002463,1.84085,,0.000492,0.000617,0.097859,0.000087,0.000549,0.00206,0.000492,0.000032,0.001,0.000651,0.001726,0.001072,0.000837,
06/2005,1.016194,,0.078778,0.586211,,0.004779,0.016642,,0.001036,0.000611,,0.71017,30.064589,0.034575,0.198926,,,0.552931,0.082162,0.393244,0.00016,0.273842,16.586398,0.016861,,0.001091,1.321383,2.303938,1.382829,2.56609,0.003262,1.543974,,0.017202,4.407831,1.231256,4.903789,1.75055,0.663393,0.001623,0.065302,3.058207,1.241609,1.172953,4.433885,51.719881,0.504113,0.074019,0.017557,3.198981,22.941413,1.421321,6.949154,3.901898,5.623292,7.341719,0.149799,10.783686,3.370441,13.75508,1.055453,16.198564,0.060457,20.139387,43.607194,,0.386844,,,0.009073,0.006713,0.001094,2.3642,,0.002657,0.000641,0.002268,0.19928,0.002144,199.209,0,,,0.002463,2.28587,,0.00051,0.000639,,0.00009,0.000569,0.002134,0.00051,0.000033,0.001036,0.000674,0.001788,0.00111,0.000867,
07/2005,1.016194,,0.084551,0.59395,,0.006057,0.260163,,0.001313,0.000775,,0.896792,50.210544,0.029423,0.001362,,0.037063,0.128694,0.078323,0.393244,,1.06577,34.42669,0.016822,,0.001383,1.674756,2.458197,1.874425,2.552381,0.00999,1.19994,,0.021803,5.586605,1.560528,6.215195,2.500358,0.684971,0.002057,0.032359,3.058207,0.567358,0.857589,3.107033,50.430925,0.285126,0.120422,0.208009,2.580321,26.717336,3.166138,7.831808,2.08496,2.873052,6.791677,0.121724,6.654567,2.752117,10.677134,1.162336,10.700701,0.210472,18.310712,60.474861,,0.490297,,,0.011499,0.008509,0.001386,1.525594,,0.002657,0.000813,0.002874,0.36464,0.002718,225.615,0,,,0.002463,1.44675,,0.000646,0.00081,,0.000114,0.000721,0.002704,0.000646,0.000042,0.001313,0.000855,0.002267,0.001407,0.001099,
08/2005,1.016194,,0.056565,0.546445,,0.005437,0.749356,,0.001179,0.000695,,0.806296,30.119696,0.038533,0.000582,,0.067852,0.74593,0.070812,0.393244,0.000347,0.306753,15.047432,0.037466,,0.001241,1.503401,2.383395,1.818288,3.890518,0.007357,1.606323,,0.019572,5.015001,1.40086,5.579277,3.231647,0.674508,0.001846,0.032359,3.058207,2.230689,0.908325,7.975384,58.22272,0.497478,0.074019,0.158488,3.120301,21.268777,10.503328,7.223337,0.472875,3.323039,5.949517,0.097092,9.046467,3.47475,22.812892,1.04851,12.627917,0.0616,25.344649,41.430721,,0.440131,,,0.010322,0.007638,0.001244,2.17223,,0.002657,0.000729,0.00258,0.1643,0.00244,201.634,0,,,0.002463,2.01208,,0.00058,0.000727,,0.000103,0.000648,0.002428,0.00058,0.000038,0.001179,0.000767,0.002035,0.001263,0.000987,
09/2005,1.016194,,0.056565,0.334432,,0.006026,,,0.001307,0.000771,,0.89226,35.152225,0.018635,0.0848,,0.018346,1.108134,0.102616,0.393244,0.000653,0.285011,20.046283,0.063065,,0.001375,1.666176,2.454451,1.010899,3.546955,0.014536,1.434048,,0.021691,5.557982,1.552532,6.183352,1.986264,0.684447,0.002046,0.032359,3.058207,1.25711,1.121743,4.679814,61.060486,1.091788,0.26998,0.072659,3.934948,27.528907,10.786327,7.527658,5.818646,7.482101,7.03449,0.097741,5.922321,3.51723,19.325014,1.379157,23.684892,0.070361,21.89102,45.550474,,0.487785,,,0.01144,0.008465,0.001379,2.885562,,0.002657,0.000808,0.002859,0.20034,0.002704,211.811,0,,,0.002463,2.48823,,0.000643,0.000806,,0.000114,0.000718,0.00269,0.000643,0.000042,0.001307,0.00085,0.002255,0.0014,0.001094,
10/2005,1.016194,,0.056565,0.592911,,0.006084,0.802781,,0.001319,0.000778,,0.90071,44.103746,0.01953,0.095302,,0.031224,0.068202,0.07873,0.393244,0.000164,0.132962,27.572438,0.017132,,0.001389,1.682177,2.461436,2.042145,3.400312,,1.743794,,0.021899,5.611359,1.567442,6.242734,2.464926,0.685425,0.002066,0.032359,3.058207,1.150733,1.800314,4.759354,71.369374,0.350515,0.304335,0.029605,3.553707,22.631313,1.593331,7.429034,4.848334,4.327271,6.220351,0.179963,5.608763,4.590543,15.388533,2.040663,21.143999,0.035018,21.487724,56.976958,,0.492469,,,0.01155,0.008546,0.001392,2.494362,,0.002657,0.000816,0.002887,0.19504,0.00273,230.569,0,,,0.002463,2.71601,,0.000649,0.000814,,0.000115,0.000725,0.002716,0.000649,0.000042,0.001319,0.000859,0.002277,0.001413,0.001104,
11/2005,1.016194,,0.056648,0.618098,,0.006245,0.109639,,0.001354,0.000798,,0.924154,53.924762,0.026736,0.294897,,0.027265,2.194325,0.134869,0.393244,0.000416,0.137819,36.926812,0.018483,,0.001425,1.726566,2.480813,2.27451,4.543998,,1.70369,,0.022477,5.75943,1.608804,6.407466,1.770679,0.688135,0.00212,0.032359,3.058207,1.098994,1.167778,6.985085,81.813803,0.825586,0.679348,0.04855,5.29611,18.170851,2.070724,7.398311,4.482627,4.382109,8.5132,0.345585,5.768737,3.721056,27.321727,2.909527,21.497206,0.036885,17.197746,46.716441,,0.505465,,,0.011855,0.008772,0.001429,4.209135,,0.002657,0.000838,0.002963,0.1166,0.002802,249.963,0,,,0.002463,3.3778,,0.000666,0.000835,,0.000118,0.000744,0.002788,0.000666,0.000043,0.001354,0.000881,0.002337,0.001451,0.001133,
12/2005,1.016194,,0.056565,0.636393,,0.007728,0.07773,,0.001676,0.000988,,1.140826,45.571078,0.009684,0.752172,0.002671,0.03159,0.607899,0.101578,0.393244,0.000846,0.883777,23.715266,0.008984,,0.001764,2.136842,2.659912,3.781502,3.561921,0.001743,2.516767,,0.027818,7.128017,1.991096,7.930044,1.939467,0.713188,0.002624,0.032359,3.058207,2.105975,3.970436,6.033841,67.155448,1.003934,0.617285,0.031856,7.321554,23.114066,2.293494,8.236341,3.635435,4.566141,7.447155,0.133845,7.7823,3.155225,25.748019,1.670166,23.263264,0.01585,22.880795,73.067312,,0.625576,,,0.014672,0.010856,0.001769,5.979217,,0.002657,0.001037,0.003667,0.41976,0.003467,231.358,0,,,0.002463,6.53133,,0.000825,0.001034,,0.000146,0.00092,0.003451,0.000825,0.000053,0.001676,0.001091,0.002892,0.001795,0.001403,
01/2006,1.016655,,0.117794,0.851557,0.013163,0.006301,0.19669,,0.001366,0.000806,,0.957951,60.898446,0.026536,,,0.049835,1.150276,0.145705,0.393244,0.000383,0.566852,43.443719,0.040594,,0.001438,1.742193,2.487635,2.255239,4.02711,0.023618,2.059525,,0.022681,5.811558,1.623365,6.465459,1.51064,0.689089,0.002139,0.032359,3.058207,2.299026,0.959218,4.22742,60.718002,0.5123,0.282215,0.345457,3.810372,25.919533,1.257906,7.146317,1.435877,11.263115,7.389757,0.103876,5.958717,4.732105,56.306997,1.242841,27.031248,0.081567,18.843487,50.836194,,0.510039,,,0.011962,0.008851,0.001442,2.688127,0.012382,0.002657,0.000845,0.00299,0.56604,0.002827,190.309,0,,,0.002463,2.25371,,0.000672,0.000843,,0.000119,0.00075,0.002813,0.000672,0.000044,0.001366,0.000889,0.002358,0.001464,0.001144,
02/2006,1.016194,,0.085264,0.578206,0.013163,0.007033,0.01529,,0.001525,0.000899,,1.0648,53.718257,0.070363,0.315259,,,0.242137,0.076518,0.393244,,0.12479,34.757763,0.017079,,0.001605,1.944515,2.575955,2.801226,9.59802,,1.792302,,0.025315,6.486459,1.811888,7.216299,1.744902,0.701444,0.002388,0.032359,3.058207,0.980992,3.181238,7.872474,66.797334,0.708756,0.295612,0.084589,5.645155,21.877845,1.768732,6.198513,0.744654,3.966679,8.433803,0.096724,5.552649,4.703104,33.59841,1.521193,17.633305,0.140237,31.693323,49.90342,,0.569271,,,0.013351,0.009879,0.001609,4.396981,0.012382,0.002657,0.000943,0.003337,0.14522,0.003155,187.401,0,,,0.002463,5.06568,,0.00075,0.000941,,0.000133,0.000838,0.00314,0.00075,0.000049,0.001525,0.000993,0.002632,0.001634,0.001276,
03/2006,1.016194,,0.056565,0.630413,0.013163,0.009125,0.041165,,0.001978,0.001167,,1.370223,73.363777,0.019136,0.301571,0.000229,0.027034,0.977111,0.070812,0.393244,0.002127,0.954959,51.292583,0.029609,,0.002083,2.522844,2.828414,2.237421,9.773457,0.005526,1.886444,,0.032844,8.415632,2.350771,9.362537,2.080111,0.736759,0.003098,0.032359,3.058207,1.29196,3.621921,4.215208,88.729556,1.477634,0.128049,0.216241,7.298413,27.595031,2.198619,8.29683,1.990514,2.34839,9.08717,0.13556,8.465129,5.972976,18.752655,1.64807,28.099363,0.547356,31.159449,70.191259,,0.738581,,,0.017322,0.012818,0.002088,5.690278,0.012382,0.002657,0.001224,0.004329,0.68052,0.004094,231.024,0,,,0.002463,5.93147,,0.000974,0.001221,,0.000172,0.001087,0.004074,0.000974,0.000063,0.001978,0.001288,0.003414,0.00212,0.001656,
04/2006,1.016194,,0.056565,0.800951,0.013163,0.007283,0.001664,,0.001579,0.000931,,1.101253,103.504023,0.018307,0.054151,0.040503,0.027932,0.249999,0.114104,0.393244,0.000522,2.179664,83.02678,0.024175,,0.001662,2.01354,2.606087,3.585965,2.691256,,2.097647,,0.026213,6.716711,1.876205,7.472458,2.03111,0.705659,0.002473,0.032359,3.058207,2.677041,1.312337,4.682351,65.693739,1.52866,0.119692,0.052775,3.581778,27.159617,1.713754,6.373955,2.326104,2.162407,7.943278,0.1221,9.489266,2.53698,29.681986,1.507482,20.361187,0.249589,10.606773,48.193334,,0.589478,,,0.013825,0.01023,0.001666,2.290642,0.012382,0.002657,0.000977,0.003455,0.40704,0.003267,261.103,0,,,0.002463,2.20423,,0.000777,0.000974,,0.000138,0.000867,0.003251,0.000777,0.00005,0.001579,0.001028,0.002725,0.001692,0.001322,
05/2006,1.016194,,0.080739,0.651473,0.013163,0.007528,0.001659,,0.001632,0.000963,,1.13704,59.810791,,0.214733,,0.018864,0.23465,0.070812,0.393244,0.005577,2.439717,40.353241,0.085029,,0.001718,2.081305,2.635668,1.797543,3.025091,,2.447501,,0.027095,6.942758,1.939347,7.723939,1.871657,0.709797,0.002556,0.032359,3.058207,2.773048,6.68195,13.724609,99.275202,1.188818,0.171314,0.159886,9.160742,23.98105,3.376512,6.961705,3.837816,4.888975,10.355868,0.097311,10.327154,6.125926,30.085478,1.408085,40.063854,0.436133,19.195996,53.634517,,0.609317,,,0.01429,0.010574,0.001723,7.827428,0.012382,0.002657,0.00101,0.003572,0.2014,0.003377,200.488,0,,,0.002463,9.51781,,0.000803,0.001007,,0.000142,0.000897,0.003361,0.000803,0.000052,0.001632,0.001062,0.002817,0.001749,0.001366,
06/2006,1.016194,,0.056565,0.567648,0.013163,0.008431,1.266996,,0.001828,0.001078,,1.268974,59.467917,0.040599,0.318239,,0.011522,0.596846,0.070812,0.393244,0.00097,0.034805,36.865477,0.049478,,0.001924,2.331125,2.744723,2.552798,3.157488,0.000174,3.292743,,0.030348,7.776102,2.172128,8.651049,2.66999,0.725052,0.002862,0.032359,3.058207,0.961026,1.469832,16.812934,85.29789,1.493649,0.095625,0.35826,4.648214,36.974253,2.339436,6.411567,9.280712,6.175903,10.807137,0.096724,12.346061,4.744829,31.681564,1.159877,22.961023,0.166927,33.773986,62.884527,,0.682454,,,0.016006,0.011844,0.001929,3.159407,0.012382,0.002657,0.001131,0.004,0.28832,0.003783,199.339,0,,,0.002463,2.9288,,0.0009,0.001128,,0.000159,0.001004,0.003764,0.0009,0.000058,0.001828,0.00119,0.003155,0.001959,0.00153,
07/2006,1.016194,,0.079954,0.855275,0.013163,0.008143,1.549202,,0.001766,0.001041,,1.226826,66.718007,0.037379,0.031685,,0.017693,0.493752,0.070812,0.393244,0.000292,0.079292,44.411148,0.017461,,0.001858,2.251316,2.709883,2.660262,3.342555,,3.3832,,0.029309,7.509875,2.097762,8.354868,2.923991,0.720178,0.002764,0.032359,3.058207,1.994688,4.960239,14.191272,90.386294,1.564387,0.206922,0.051319,7.640628,30.75586,7.371855,6.471798,4.229598,1.62478,8.268314,0.098182,10.12848,4.142562,28.324026,1.683598,24.283088,0.431202,11.373203,55.266871,,0.659089,,,0.015458,0.011438,0.001863,6.201496,0.012382,0.002657,0.001092,0.003863,0.4664,0.003653,203.673,0,,,0.002463,7.22341,,0.000869,0.001089,,0.000154,0.00097,0.003635,0.000869,0.000056,0.001766,0.001149,0.003047,0.001891,0.001478,
