,AF: Trade Balance: Advanced Economies: Cyprus,AF: Trade Balance: Advanced Economies: Italy,AF: Trade Balance: Advanced Economies: Ireland,AF: Trade Balance: Advanced Economies: Norway,AF: Trade Balance: Advanced Economies: Sweden,AF: Trade Balance: Advanced Economies: Belgium,AF: Trade Balance: Advanced Economies: Denmark,AF: Trade Balance: Advanced Economies: Malta,AF: Trade Balance: Advanced Economies: Netherlands,AF: Trade Balance: Advanced Economies: Slovenia,AF: Trade Balance: Advanced Economies: Portugal,AF: Trade Balance: Advanced Economies: Greece,AF: Trade Balance: Advanced Economies: Spain,AF: Trade Balance: Advanced Economies: Lithuania,AF: Trade Balance: Advanced Economies: Germany,AF: Trade Balance: Advanced Economies: France,AF: Trade Balance: Advanced Economies: Luxembourg,AF: Trade Balance: Advanced Economies: Finland,AF: Trade Balance: Advanced Economies: Australia,AF: Trade Balance: Advanced Economies: Israel,AF: Trade Balance: Advanced Economies: Austria,AF: Trade Balance: Advanced Economies: Latvia,AF: Trade Balance,AF: Trade Balance: Advanced Economies: Iceland,AF: Trade Balance: Other Countries Not Elsewhere Classified,AF: Trade Balance: Countries or Area Not Specified,AF: Trade Balance: Advanced Economies: Taiwan,AF: Trade Balance: Advanced Economies: Switzerland,AF: Trade Balance: Advanced Economies,AF: Trade Balance: Advanced Economies: Japan,AF: Trade Balance: Emerging and Developing Economies,AF: Trade Balance: European Union,AF: Trade Balance: Advanced Economies: Vatican,AF: Trade Balance: Advanced Economies: Singapore,AF: Trade Balance: Euro Area,AF: Trade Balance: Advanced Economies: Estonia,AF: Trade Balance: Advanced Economies: Canada,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Turkey,"AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Macedonia, Former Yugoslav Republic",AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Kosovo,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Croatia,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Bulgaria,AF: Trade Balance: Advanced Economies: United Kingdom,AF: Trade Balance: Advanced Economies: Slovak Republic,AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Georgia,AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Belarus,AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Armenia,"AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Montenegro, Republic of",AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Albania,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Vietnam,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Tonga,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Thailand,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: New Caledonia,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Mongolia,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Maldives,AF: Trade Balance: Advanced Economies: United States,AF: Trade Balance: Advanced Economies: Hong Kong SAR,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Romania,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Malaysia,AF: Trade Balance: Emerging and Developing Economies: Europe: CIS,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: French Polynesia,AF: Trade Balance: Advanced Economies: Czech Republic,AF: Trade Balance: Emerging and Developing Economies: Europe,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Bosnia & Herzegovina,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Philippines,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Sri Lanka,AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Kazakhstan,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Cambodia,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Hungary,AF: Trade Balance: Emerging and Developing Economies: Export Earnings: Non-Fuel,"AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Marshall Islands, Republic",AF: Trade Balance: Emerging and Developing Economies: Export Earnings: Fuel,AF: Trade Balance: Advanced Economies: New Zealand,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: American Samoa,"AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Serbia, Republic of",AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Nepal,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Poland,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Samoa,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Fiji,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Bangladesh,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Brunei Darussalam,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Indonesia,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Vanuatu,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: India,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Asia Not Specified,AF: Trade Balance: Advanced Economies: South Korea,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Myanmar,"AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Azerbaijan, Republic of",AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: China,AF: (DC)Trade Balance: Special Categories,AF: (DC)Trade Balance: Advanced Economies: (Old)Belgium-Luxembourg,"AF: (DC)Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: (Old)Yugoslavia, Socialist Fed. Rep.",AF: (DC)Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: (Old)Czechoslovakia,AF: (DC)Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Papua New Guinea,AF: (DC)Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Macau SAR,AF: (DC)Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Faroe Islands,AF: (DC)Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Timor-Leste,AF: (DC)Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: (Old)Serbia & Montenegro
09/2007,-0.007984,-0.506201,-0.293219,-0.006217,-0.345045,0.426334,-0.01528,,-0.088995,,,,0.157233,,-8.304602,-1.320255,0.006549,0.618895,-0.002853,,-0.035564,,-556.111596,,0.010011,,-0.26288,-0.076244,-101.21041,-74.102798,-454.911197,-12.468855,,-1.9071,-9.347082,0.000771,-7.023443,-8.192962,0.000501,0.000038,0.033052,-0.083208,-2.641068,-0.000044,,,,-0.030408,,,0.000562,-5.108724,0.000012,0.01092,,-4.667489,-0.802666,,-9.33688,-111.957734,,,-120.29308,-182.570492,-8.335346,0.000839,0.003796,-0.207484,-43.026129,0.003996,-0.028467,-495.310426,,-60.80117,-0.019839,,0.006908,0.012516,-0.041757,,0.025842,-0.093395,0.007605,-3.893841,,12.488784,,0.009594,,-0.280436,-176.484201,,,,,,,0.000118,,
12/2007,0.015486,-0.507856,-0.080889,-0.021709,-0.754702,-0.300956,-0.011173,,-0.12101,,0.000569,-0.000221,0.351938,,-11.983932,-1.563581,0.016364,0.84269,-0.015809,,-0.022462,,-423.423317,0.000657,0.012194,,-0.055332,-0.047537,-99.670543,-71.444938,-323.764968,-15.769838,,-1.500397,-13.356338,,-6.585317,0.077769,0.000501,0.000042,0.027359,-0.107349,-1.501516,-0.002478,,,,-0.030408,,,0.0006,-3.180429,0.000012,0.01092,,-3.897799,-0.485791,,-9.189414,-83.003667,,,-83.083423,-146.864331,-0.079756,0.000924,0.006972,-0.065245,-32.531972,0.008627,-0.012315,-379.427644,,-43.995673,-0.00225,,0.017389,0.009743,-0.053804,,0.029544,-0.011459,0.005412,-3.644391,,16.814372,,0.009408,,-0.212138,-147.659595,,,,,,,0.000136,,
03/2008,-0.007514,-0.677011,-0.040656,-0.007096,-0.851057,-0.013037,-0.007979,0.000167,-0.136745,0.000111,,0.011728,0.191635,,-16.363022,-0.789437,0.002868,3.579153,-0.069977,,-0.016103,,-553.243977,,-11.171675,-93.307802,-0.076437,-0.018158,-113.369598,-86.455766,-335.394902,-17.974364,,-0.619207,-14.295168,,-3.974643,-1.649006,0.114753,0.000035,0.046667,-0.016721,-2.809048,-0.037305,,,0.005271,-0.20121,0.000003,-2.545977,,-1.047619,0.001743,0.000024,,-3.936761,-0.250424,,-8.427306,-80.808698,0.0018,,-82.511579,-121.126636,-1.702881,0.013268,0.016849,-0.087108,-30.690808,-0.007929,-0.004458,-439.987148,,-113.256829,-0.009929,,0.029972,0.013115,-0.0366,,0.002769,-0.055432,0.017468,-3.563092,0.005227,14.415816,-0.593922,0.012052,,-0.200259,-119.273062,,,,,,,0.000416,,
06/2008,-0.009313,-0.29223,-0.081546,-0.013117,-0.560821,0.148537,-0.006073,0.000207,-0.182364,0.000088,,0.035339,0.064375,,-17.507698,-0.479055,0.041343,1.849887,-0.017007,,-0.018408,,-611.970285,,-13.99352,-116.861414,-0.162996,-0.006825,-125.876546,-93.613693,-355.238805,-19.32612,,-0.265349,-16.430854,0.000089,-7.599355,-10.610954,0.114753,0.000049,0.054501,-0.018159,-2.307647,-0.000105,,,0.002175,-0.20121,0.000003,-2.545977,,-1.806883,0.001743,0.000024,,-4.186508,-0.686372,,-15.669911,-102.052675,0.00224,,-112.70992,-129.360935,-10.657245,0.016138,0.013652,-0.034093,-38.442786,-0.356539,-0.002766,-497.780951,,-114.189334,-0.034465,,0.044066,0.013811,-0.054301,,0.003479,-0.024861,0.018574,-4.462519,0.00022,-10.092968,-0.743844,0.014536,,-0.250811,-93.677083,,,,,,,0.000635,,
09/2008,-0.00136,-0.575774,-0.338944,-0.016598,-0.338053,0.66581,-0.010025,,-0.121399,,,0.000744,0.595879,,-14.884958,-0.657226,0.000656,0.241266,-0.020217,,-0.012279,,-532.418357,,-11.273888,-94.198878,-0.08904,-0.008855,-129.413164,-98.810273,-297.532427,-16.798545,,-0.736631,-15.105832,0.000431,-8.755604,-6.160261,0.114753,0.000049,0.038696,-0.01676,-1.214176,-0.018678,,,,-0.20121,0.000003,-2.545977,,-2.907712,0.001743,0.000024,,-3.052346,-1.226025,,-36.806755,-85.472139,0.002153,,-91.79126,-139.153014,-6.319121,0.015735,0.082943,-0.058344,-31.007913,-0.584458,-0.000837,-452.218784,,-80.199573,-0.03882,,0.042056,0.014662,-0.151558,,0.003979,-0.151144,0.026168,-3.597119,0.000307,6.168018,-0.599594,0.009331,,-0.202171,-98.201908,,,,,,,0.000213,,
12/2008,0.021541,-0.48659,-0.098641,-0.00519,-0.170694,0.824294,-0.010771,,-0.221658,,,-0.00011,0.42707,,-15.269619,-0.578478,0.005623,0.497207,-0.011593,,-0.017026,,-772.625583,,-18.902037,-157.80331,-0.08727,-0.006746,-133.901137,-88.686269,-462.019099,-16.352823,,-2.518421,-14.897491,,-17.637072,-14.584393,0.114753,0.000047,0.046954,-0.018639,-1.192372,-0.001104,,,,-0.20121,0.000003,-2.545977,,-10.808882,0.001743,0.000024,,-4.845359,-3.824119,,-17.357515,-158.985755,0.00182,,-173.696201,-137.737577,-14.710446,0.01253,0.260963,-0.231303,-52.042762,,-0.006989,-629.179581,,-143.446002,-0.01185,,0.028058,0.013159,-0.102821,,0.003163,-0.072466,0.019259,-6.025944,0.000286,16.072624,-1.004447,0.00408,,-0.33868,-116.064084,,,,,,,0.001261,,
03/2009,,-1.103591,-0.17301,-0.007752,-0.685724,0.210122,-0.017728,,-0.458192,,,-0.000617,-0.02507,,-15.21494,-0.23616,0.007577,-3.098175,-0.122549,,-0.004786,0.054,-626.98637,,-0.047274,,-0.107177,-0.019995,-124.751228,-81.432801,-502.187868,-23.761315,,-0.311714,-20.145232,0.000259,-1.44019,-15.376198,0.001983,0.000031,0.018818,-0.022442,-2.827177,-0.102649,,,0.001066,-0.09549,-0.000345,-0.411228,,-1.020956,0.000801,0.000165,,-7.085231,-0.02767,,-2.87702,-279.302965,,,-294.842138,-80.767166,-15.539173,0.001005,0.159359,-0.004239,-54.080829,0.002689,-0.004919,-477.071283,,-149.915087,-0.009006,,0.015295,0.016423,-0.076911,,,-0.153946,0.006315,-2.118308,0.000222,0.5916,-0.222928,-10.511282,,-1.130061,-74.736115,,,,,,,,,
06/2009,,-0.775506,-0.164569,-0.003583,-0.277513,-0.519519,0.03048,,-0.640838,,,-0.001894,-0.023134,,-20.299669,-0.179569,0.000264,-0.583556,-0.396172,,-0.002715,,-639.080697,,-0.061419,,-0.173363,-0.002495,-133.473206,-86.17803,-505.546072,-27.119302,,-0.51381,-23.288133,,-1.372485,-17.136091,0.001983,0.000043,0.011418,-0.027969,-3.488387,-0.097428,,,,-0.09549,-0.000345,-0.411228,,-6.694809,0.000801,0.000165,,-4.548474,-1.177413,,-5.460524,-319.983444,,,-337.295007,-101.696281,-17.311563,0.001187,0.009706,-0.004123,-63.044406,,-0.064061,-478.698642,,-160.382055,-0.014708,,0.012899,0.01578,-0.015137,,,-0.090751,0.004972,-2.470007,0.00027,-7.680253,-0.25994,-12.06912,,-1.317684,-78.65634,,,,,,,,,
09/2009,,-0.995896,-0.340212,-0.014245,-0.770823,-0.113427,-0.005445,,-0.617471,,,-0.002621,-0.02257,,-34.472748,-0.804254,0.000616,-1.021665,-0.528006,,-0.007132,,-683.632928,,-0.064942,,-0.10706,-0.001967,-142.852033,-80.125162,-540.715953,-44.74145,,-0.36467,-38.718825,,-0.70483,-14.426291,0.001983,0.000048,0.029674,-0.00733,-5.03571,-0.321445,,,,-0.09549,-0.000345,-0.411228,,-6.867518,0.000801,0.000165,,-3.348466,-0.227906,,-9.909624,-341.612536,,,-356.329339,-119.187444,-14.716803,0.001244,0.011244,-0.000029,-68.015568,,-0.189777,-523.778572,,-159.854356,-0.020439,,0.012695,0.016422,-0.043214,,,-0.055433,0.004609,-2.665236,0.000294,-21.319928,-0.280485,-12.878479,,-1.421834,-77.711498,,,,,,,,,
12/2009,,-0.769663,-0.210531,-0.00939,-0.502424,-0.71132,0.207929,0.000517,-1.525425,,,-0.007869,-0.139849,,-73.735126,-0.41136,0.008153,-2.3483,-0.158843,,-0.006068,,-982.169289,,-0.10899,,-0.132617,-0.002342,-208.902518,-88.330015,-773.157781,-84.648119,,-1.316346,-79.961272,,-0.907939,-18.176422,0.001983,0.000052,0.018592,-0.009632,-4.137867,-0.104431,,,0.001623,-0.09549,-0.000345,-0.411228,,-4.278003,0.000801,0.000165,,-12.256558,-1.074074,,-5.225089,-538.490086,,,-556.998753,-143.770534,-18.508667,0.001316,0.017091,-0.258012,-105.310485,-1.908448,-0.262086,-706.635126,,-275.534163,-0.009667,,0.014724,0.020796,-0.001359,,,-0.060436,0.00561,-4.125452,0.000307,-1.744215,-0.434156,-20.311093,,-2.20082,-125.370265,,,,,,,,,
03/2010,,-1.810157,-0.76439,-0.230259,-2.658949,-0.946449,-0.220083,,-0.229879,0.000646,,-0.00003,-1.48236,,-99.404132,-0.882822,0.001636,0.842971,-0.057078,,-0.117557,,-1127.26833,,0.012773,,-0.3134,-0.181953,-330.354507,-168.990977,-796.926596,-115.606798,,-0.366415,-105.55027,,-14.401505,-19.613323,0.001998,0.000035,0.058196,-0.030571,-7.139093,-0.757747,,,,0.000687,-0.039081,-2.133999,,-12.938742,0.000906,0.000804,,-19.519855,-1.039458,,-12.900282,-448.049838,0.000135,,-467.723299,-174.81463,-19.673461,0.001704,0.022947,-0.006905,-57.365005,-5.576865,-0.001374,-901.217148,,-226.051182,-0.024743,,0.012922,0.001034,-0.064654,,,-0.213803,-0.002878,-5.145265,,-12.275137,-1.487115,-9.660469,,-2.537842,-122.159465,,,,,,,,,
06/2010,0.000081,-2.893802,-0.867016,-0.063418,-9.039973,-0.604531,-0.192165,,0.833138,,,-0.000048,-0.297741,,-106.512455,-1.093339,0.001549,0.61697,-0.227328,,-0.05389,,-1218.151089,,0.015045,,-0.25899,-0.086386,-313.882884,-139.296568,-904.28325,-127.915175,,-0.500289,-111.287127,,-4.232544,-26.055141,0.001998,0.000046,0.030202,-0.019397,-7.335583,-0.416043,,,0.004115,0.000687,-0.039081,-2.133999,,-11.287403,0.000906,0.000804,,-18.174394,-1.252542,,-11.399387,-412.753784,0.000165,,-438.891973,-224.254839,-26.138189,0.001981,-0.00624,-0.252815,-51.926269,-4.461464,-0.001303,-983.472451,,-234.678638,-0.008593,,0.011648,0.000802,-0.069829,,,-0.679024,-0.002769,-7.10643,,-13.03329,-1.341075,-21.926984,,-0.164605,-172.55362,,,,,,,,,
09/2010,,-1.906358,-0.541952,-0.159304,-2.678299,-2.117023,-0.145399,0.006275,-1.130666,0.002072,,-0.000104,-0.333487,,-92.794123,-0.891023,,-0.572805,-0.233583,,-0.052374,0.52941,-1212.141652,,0.014086,,-0.169123,-0.087033,-243.729529,-90.126468,-968.426209,-111.385635,,-0.620546,-100.048766,,-4.838167,-15.637179,0.001998,0.00005,0.027474,-0.037096,-8.470008,-0.246608,,,0.003411,0.000687,-0.039081,-2.133999,,-5.67931,0.000906,0.000804,,-19.277817,-0.593123,,-6.449069,-403.084068,0.000135,,-418.790104,-255.69338,-15.706036,0.00213,0.046055,-0.000017,-49.674694,-6.499724,-0.000684,-958.49737,,-253.644282,-0.004559,,0.008522,0.000829,-0.032857,,,-0.120905,-0.002706,-9.128441,,-15.860785,-1.278045,-16.277334,,-1.61143,-208.589108,,,,,,,,,
12/2010,,-2.486858,-0.721961,-0.184446,-4.082108,-1.009361,-0.242075,0.154714,-0.215737,0.000193,,-0.000085,-0.204813,,-121.695094,-0.621894,,0.310416,-0.163001,,-0.077934,,-1224.982453,,0.01708,,-0.071052,-0.353075,-273.394232,-95.646893,-951.605301,-137.94154,,-0.906865,-126.717281,,-11.351489,-12.613657,0.001998,0.000051,0.005912,-0.038056,-6.803353,-0.148867,,,0.010866,0.000687,-0.039081,-2.133999,,-10.076146,0.000906,0.000804,,-17.846543,-0.283466,,-22.534797,-394.715808,0.000133,,-407.455706,-246.801729,-12.739898,0.002246,0.036184,-0.115988,-48.074808,-1.207576,-0.000541,-969.574682,,-255.407771,0.004813,,0.004581,0.000842,-0.064038,,,-0.2242,-0.002803,-14.077615,,-6.38027,-1.236182,-8.747398,,-3.991102,-188.851022,,,,,,,,,
03/2011,-0.001352,-0.897484,-0.564424,-0.089174,-0.72068,-0.830716,-0.154483,,-0.958095,0.028777,,-0.164368,-0.18281,,-94.892483,-0.710625,-0.002206,2.296082,-0.034937,,-0.329895,-13.989414,-1159.854909,,0.012113,,-0.15052,-1.817713,-244.411965,-89.785092,-915.455057,-117.210501,-0.003662,-1.34595,-112.097954,,-7.750592,-28.016054,0.000714,0.000041,0.039298,-0.010699,-3.976741,-0.898941,-0.038567,,0.001126,,-0.030693,-4.575666,,-6.477045,0.003366,0.000804,,-14.795517,-0.825896,-0.041804,-17.875095,-437.581463,0.000326,,-465.871513,-184.212993,-28.29005,0.004684,0.049752,-0.411399,-57.913253,-1.145269,-0.017793,-756.105373,,-403.749536,-0.007168,,0.011901,-0.002539,-0.229645,,0.000052,-0.292807,0.001331,-9.795053,0.000061,-6.46622,-1.110313,-10.855886,,-17.559285,-136.117279,,,,,,,,,
06/2011,-0.015954,-0.637381,-0.5766,-0.086344,-2.218869,-0.657157,-0.193849,,-0.788141,,,-0.085816,-0.318757,,-58.160783,-0.70015,-0.041091,0.611381,-0.76748,,-0.450715,-44.786449,-1484.709511,,0.013068,,-0.104346,-2.23822,-293.211623,-127.29836,-1191.510956,-118.651193,-0.005123,-1.34595,-106.78835,0.000014,-6.630697,-32.386476,0.000714,0.000058,0.004249,-0.009894,-9.125603,-0.180751,-0.018997,,0.002683,,-0.030693,-4.575666,,-4.334148,0.003366,0.000804,,-21.880378,-0.764455,-0.083022,-4.990511,-608.03512,0.00031,,-640.745272,-181.681363,-32.710152,0.00576,0.059175,-0.182334,-81.130471,-1.005761,-0.023631,-925.292769,,-559.416742,-0.143766,,0.025007,-0.004297,-0.212224,,0.000054,-0.167468,0.002549,-7.082737,0.00006,-12.043599,-1.553184,-13.619833,,-17.271734,-145.807976,,,,,,,,,
09/2011,-0.041415,-0.603315,-1.044916,-0.105689,-0.58175,-1.066317,-0.320527,0.001319,-0.798919,,,-0.080652,-0.208538,,-45.418885,-0.99839,-0.002748,-0.735556,-0.282541,,-0.291082,-42.381819,-1602.604922,,0.008931,,-0.20246,-1.347399,-270.196456,-103.474092,-1332.417397,-98.998442,-0.005762,-1.34595,-94.16222,,-4.383021,-31.482215,0.000714,0.00006,0.037992,-0.007235,-4.333476,-0.490987,-0.163365,,,,-0.030693,-4.575666,,-15.792271,0.003366,0.000804,,-22.978512,-2.649303,-0.03618,-16.529179,-679.946047,0.000342,,-711.052895,-205.12457,-31.106848,0.005755,0.127747,-0.001525,-91.280653,-1.301278,-0.018979,-975.402642,,-627.20228,-0.022344,,,-0.005594,0.423933,,0.000063,-0.379041,0.001674,-7.942293,0.00007,-16.23646,-1.747225,-34.00141,,-14.433569,-140.748104,,,,,,,,,
12/2011,-0.002096,-0.841113,-0.822522,-0.030506,-0.315708,-0.573807,-0.211377,,-1.611728,,,-0.167935,-0.221699,,-44.400305,-0.807045,-0.00358,1.566683,-0.10491,,-0.245066,-48.357954,-1771.780501,,0.009341,,-0.00758,-2.553727,-271.737603,-90.994242,-1500.052239,-101.266229,-0.006436,-1.34595,-96.995033,0.00276,-4.166411,-34.870218,0.000714,0.000062,0.013995,-0.006174,-5.076148,-0.509626,-0.102066,,-0.048,,-0.030693,-4.575666,,-9.770611,0.003366,0.000804,,-27.425076,-2.258631,-0.062817,-20.52674,-761.345281,0.000328,,-794.886041,-194.699677,-33.54076,0.00553,0.074641,-0.012948,-101.865754,-1.190546,-0.026189,-1050.886732,,-720.893769,-0.006562,,0.021808,-0.006478,1.413222,,0.00006,-0.388131,0.001281,-9.032561,0.000067,1.307333,-1.951361,-40.239306,,-21.212343,-148.632515,,,,,,,,,
03/2012,0.000262,,0.001432,,,,,,,,,,,,-72.984377,,,,,,,,-1516.510499,0.011417,0.021404,-851.002891,-0.22613,,-239.67375,-159.991447,-425.855262,-79.392616,,,-72.982683,,,,0.000423,0.000039,0.074974,,-6.484907,,,,,-0.001035,0.000672,,,,0.000888,0.000804,,,,,,-2.032976,0.000026,,-1.916753,-132.558387,0.116223,0.020394,0.045226,,,-0.187511,,-1397.132339,,-119.37816,,,0.020756,0.000721,,,0.000032,,0.000186,,0.000051,-9.771185,,,,,-122.647625,,,,,,,,,
06/2012,,,0.002634,,,,,,,,,,,,-55.032128,,,,,,,,-1539.719198,0.000101,0.018055,-747.639465,-0.334017,,-241.656849,-176.087749,-550.440939,-65.201131,,,-55.029494,,,,0.000423,0.000054,0.034053,,-10.20569,,,,,,0.000672,,,,0.000888,0.000804,,,,,,-2.163084,0.000025,,-2.087417,-260.894713,0.075667,0.02295,0.030564,,,-0.150972,,-1423.046753,,-116.672445,,,0.017515,0.000428,,,0.000052,,0.000231,,0.00006,-20.765752,,,,,-240.011041,,,,,,,,,
09/2012,,,0.001039,,,,,,,,,,,,-72.513028,,,,,,,,-1479.772366,0.000497,0.015277,-732.900575,-0.27065,,-211.588366,-131.150471,-535.298702,-80.157844,,,-72.511116,0.000873,,,0.000423,0.000058,0.009898,,-7.656626,,,,0.000547,0.000495,0.000672,,,,0.000888,0.000804,,,,,,-2.040485,0.000032,,-2.005676,-222.942932,0.034809,0.023263,0.07163,,,-0.192046,,-1359.810142,,-119.962224,,,,0.000579,,,0.00005,,0.000194,,0.000071,-17.241156,,,,,-205.583978,,,,,,,,,
12/2012,0.008008,,0.000991,,,,,,,,,,,,-55.900895,,,,,,,,-1365.609774,,0.020224,-770.706745,-0.236137,,-195.874648,-133.274582,-399.048605,-62.360629,,,-55.891772,0.000124,,,0.000423,0.000053,0.0033,,-6.472157,,,,0.001368,-0.073878,0.000672,,,,0.000888,0.000804,,,,,,-2.469864,0.000029,,-2.508549,-141.352779,-0.038685,0.022726,0.085159,,,-0.178034,,-1253.165185,,-112.444589,,,0.008019,0.000457,,,0.000051,,0.000157,,0.000067,-0.642643,,,,,-140.619714,,,,,,,,,
03/2013,,,0.020167,,,,,,,,,,,,-46.042176,,,,,,,,-1760.035566,,0.018543,-1478.873172,-0.153223,,-54.296938,-8.036773,-226.883999,-46.051981,,,-46.022009,,,,0.001212,0.000041,0.054961,,-0.084933,,,,,-0.017391,0.001122,,0.000064,,0.001647,0.000804,,,,,,-0.254661,0.001102,,-0.202008,-18.06178,0.052653,0.012708,0.048989,,,-0.127182,,-1668.834904,,-91.200662,,,,0.060599,,,,,0.001103,,0.000052,10.56809,,,,,-28.617048,,,,,,,,,
06/2013,,,0.002163,,,,,,,,,,,,-37.455251,,,,,,,,-2336.761403,,0.016316,-1962.055368,-0.209626,,-50.068381,-12.313219,-324.65397,-37.519674,,,-37.453088,,,,0.001212,0.000054,0.025862,,-0.092448,,,,0.000325,-0.017391,0.001122,,0.000075,,0.001647,0.000804,,,,,,-0.235724,0.001055,,-0.209691,-9.284511,0.026033,0.01395,0.037837,,,-0.110144,,-2188.981019,,-147.780384,,,0.001224,0.057844,,,,,0.001375,,0.000065,1.071505,,,,,-10.346574,,,,,,,,,
09/2013,,,0.07841,,,,,,,,,,,,-50.574108,,0.000038,,,,,,-2078.370759,,0.015421,-1649.314023,-0.076765,,-53.181877,-2.56039,-375.89028,-50.543624,,,-50.495521,0.000139,,,0.001212,0.000056,0.001098,,-0.049201,,,,0.004661,-0.017391,0.001122,,0.00007,,0.001647,0.000804,,,,,,-0.256521,0.000882,,-0.250042,-1.79956,0.006479,0.014504,0.180694,,,-0.139006,,-1891.425832,,-186.944927,,,0.005878,0.05632,,,,,0.001267,,0.000065,16.588856,,,,,-18.491159,,,,,,,,,
12/2013,,,0.032147,,,,,,,,,,,,-27.527274,,,,,,,,-2007.053089,,0.015881,-1482.893682,-0.172536,,-30.747629,-3.015587,-493.427659,-27.550181,,,-27.495101,0.000026,,,0.001212,0.000057,0.009325,,-0.064405,,,,0.000283,-0.017391,0.001122,,0.000087,,0.001647,0.000804,,,,,,-0.296483,0.001035,,-0.251084,-27.524544,0.045399,0.015307,0.059144,,,-0.125529,,-1755.244373,,-251.808716,,,0.035767,0.054198,,,,,0.004357,,0.000073,30.999826,,,,,-58.520186,,,,,,,,,
03/2014,,,0.002326,,,,,,,,,,,,-17.264005,,0.009496,,,,,,-1770.038792,,0.017816,-1063.526319,-0.278186,,-78.132501,-58.163003,-628.397788,-19.69126,,,-17.252183,,,,0.000891,0.000043,0.000052,,-2.439129,,,,0.001016,,0.002568,,,,0.000219,,,,,,,0.009674,,,0.099184,-99.738432,0.08951,0.080838,0.073458,,,-0.004238,,-1477.638996,,-292.399796,,,0.005118,0.01318,,,0.00419,,0.000201,,0.000059,11.386193,,,,,-111.211694,,,,,,,,,
06/2014,,,0.014248,,,,,,,,,,,,-0.498583,,,,,,,,-1847.287524,,0.014203,-893.05249,-0.215297,,-89.836072,-87.915794,-864.413165,-1.704326,,,-0.484335,,,,0.000891,0.000057,0.000655,,-1.220646,,,,,,0.002568,,,,0.000219,,,,,,,0.008154,,,0.107353,-250.772169,0.099199,0.089323,0.03057,,,-0.003528,,-1508.801412,,-338.486112,,,0.005705,0.014321,,,0.004121,,0.000413,,0.000058,-7.496595,,,,,-243.321748,,,,,,,,,
